# t_s,canli_hip_flx_derece,canli_knee_flx_derece,canli_ankle_flx_derece,pasif_hip_flx_derece,pasif_knee_flx_derece,pasif_ankle_flx_derece
0.056550,34.103312,-123.060104,9.954405,34.324439,-126.254565,6.533256
0.056700,34.095319,-123.042497,9.946698,34.314337,-126.256671,6.515650
0.056850,34.087337,-123.024805,9.938672,34.304218,-126.258754,6.498032
0.057000,34.079352,-123.007048,9.930779,34.294080,-126.260816,6.480402
0.057150,34.071353,-122.989243,9.923435,34.283924,-126.262857,6.462762
0.057300,34.063332,-122.971402,9.916944,34.273751,-126.264875,6.445110
0.057450,34.055287,-122.953531,9.911443,34.263559,-126.266872,6.427449
0.057600,34.047219,-122.935625,9.906880,34.253349,-126.268847,6.409777
0.057750,34.039135,-122.917674,9.903033,34.243120,-126.270800,6.392096
0.057900,34.031046,-122.899663,9.899549,34.232873,-126.272731,6.374406
0.058050,34.022965,-122.881576,9.896012,34.222608,-126.274640,6.356706
0.058200,34.014904,-122.863397,9.892019,34.212325,-126.276527,6.338998
0.058350,34.006871,-122.845116,9.887255,34.202023,-126.278392,6.321281
0.058500,33.998874,-122.826729,9.881550,34.191703,-126.280235,6.303556
0.058650,33.990910,-122.808240,9.874909,34.181365,-126.282056,6.285822
0.058800,33.982977,-122.789661,9.867507,34.171008,-126.283855,6.268081
0.058950,33.975066,-122.771008,9.859662,34.160632,-126.285631,6.250330
0.059100,33.967166,-122.752299,9.851766,34.150239,-126.287386,6.232572
0.059250,33.959268,-122.733552,9.844218,34.139826,-126.289118,6.214805
0.059400,33.951361,-122.714783,9.837347,34.129395,-126.290828,6.197030
0.059550,33.943442,-122.695999,9.831352,34.118945,-126.292516,6.179247
0.059700,33.935510,-122.677200,9.826266,34.108477,-126.294181,6.161454
0.059850,33.927569,-122.658381,9.821953,34.097990,-126.295824,6.143653
0.060000,33.919627,-122.639530,9.818135,34.087485,-126.297445,6.125843
0.060150,33.911695,-122.620632,9.814443,34.076961,-126.299043,6.108024
0.060300,33.903784,-122.601672,9.810491,34.066418,-126.300618,6.090195
0.060450,33.895901,-122.582638,9.805947,34.055857,-126.302172,6.072357
0.060600,33.888054,-122.563523,9.800596,34.045277,-126.303702,6.054508
0.060750,33.880242,-122.544326,9.794379,34.034678,-126.305210,6.036650
0.060900,33.872463,-122.525054,9.787402,34.024060,-126.306696,6.018782
0.061050,33.864708,-122.505718,9.779914,34.013424,-126.308159,6.000903
0.061200,33.856968,-122.486333,9.772258,34.002769,-126.309599,5.983014
0.061350,33.849232,-122.466914,9.764805,33.992095,-126.311017,5.965114
0.061500,33.841489,-122.447471,9.757881,33.981403,-126.312412,5.947203
0.061650,33.833734,-122.428009,9.751706,33.970691,-126.313785,5.929282
0.061800,33.825964,-122.408531,9.746361,33.959961,-126.315135,5.911352
0.061950,33.818182,-122.389031,9.741766,33.949211,-126.316462,5.893412
0.062100,33.810392,-122.369499,9.737703,33.938443,-126.317767,5.875464
0.062250,33.802605,-122.349921,9.733854,33.927656,-126.319050,5.857510
0.062400,33.794828,-122.330282,9.729867,33.916850,-126.320310,5.839549
0.062550,33.787072,-122.310571,9.725423,33.906025,-126.321549,5.821584
0.062700,33.779342,-122.290777,9.720301,33.895180,-126.322765,5.803615
0.062850,33.771640,-122.270900,9.714413,33.884317,-126.323958,5.785643
0.063000,33.763963,-122.250942,9.707830,33.873434,-126.325130,5.767669
0.063150,33.756306,-122.230913,9.700758,33.862532,-126.326280,5.749695
0.063300,33.748661,-122.210824,9.693500,33.851611,-126.327407,5.731719
0.063450,33.741017,-122.190690,9.686397,33.840670,-126.328513,5.713743
0.063600,33.733367,-122.170521,9.679761,33.829710,-126.329597,5.695768
0.063750,33.725704,-122.150326,9.673816,33.818731,-126.330658,5.677792
0.063900,33.718026,-122.130104,9.668653,33.807733,-126.331698,5.659817
0.064050,33.710334,-122.109853,9.664220,33.796715,-126.332716,5.641841
0.064200,33.702635,-122.089562,9.660330,33.785678,-126.333711,5.623866
0.064350,33.694936,-122.069219,9.656705,33.774621,-126.334685,5.605889
0.064500,33.687245,-122.048808,9.653029,33.763545,-126.335636,5.587911
0.064650,33.679571,-122.028318,9.649014,33.752450,-126.336565,5.569931
0.064800,33.671919,-122.007740,9.644458,33.741336,-126.337472,5.551949
0.064950,33.664292,-121.987070,9.639280,33.730202,-126.338357,5.533962
0.065100,33.656686,-121.966310,9.633539,33.719049,-126.339219,5.515972
0.065250,33.649097,-121.945466,9.627418,33.707876,-126.340059,5.497977
0.065400,33.641517,-121.924547,9.621187,33.696684,-126.340877,5.479975
0.065550,33.633937,-121.903565,9.615146,33.685473,-126.341672,5.461967
0.065700,33.626349,-121.882527,9.609569,33.674242,-126.342445,5.443952
0.065850,33.618749,-121.861438,9.604648,33.662993,-126.343196,5.425928
0.066000,33.611134,-121.840299,9.600461,33.651723,-126.343923,5.407895
0.066150,33.603504,-121.819105,9.596957,33.640435,-126.344629,5.389853
0.066300,33.595865,-121.797846,9.593970,33.629127,-126.345312,5.371802
0.066450,33.588222,-121.776510,9.591261,33.617800,-126.345972,5.353740
0.066600,33.580583,-121.755083,9.588565,33.606453,-126.346610,5.335667
0.066750,33.572953,-121.733556,9.585652,33.595087,-126.347225,5.317583
0.066900,33.565336,-121.711920,9.582373,33.583702,-126.347817,5.299489
0.067050,33.557734,-121.690175,9.578688,33.572298,-126.348388,5.281383
0.067200,33.550144,-121.668323,9.574671,33.560873,-126.348935,5.263266
0.067350,33.542561,-121.646384,9.570518,33.549430,-126.349461,5.245138
0.067500,33.534976,-121.624481,9.566678,33.537967,-126.349964,5.227000
0.067650,33.527376,-121.602808,9.563713,33.526485,-126.350444,5.208851
0.067800,33.519755,-121.581579,9.562123,33.514983,-126.350903,5.190691
0.067950,33.512109,-121.561015,9.562237,33.503461,-126.351339,5.172521
0.068100,33.504442,-121.541324,9.564148,33.491920,-126.351752,5.154342
0.068250,33.496766,-121.522698,9.567711,33.480360,-126.352144,5.136153
0.068400,33.489100,-121.505302,9.572577,33.468779,-126.352513,5.117956
0.068550,33.481465,-121.489274,9.578276,33.457179,-126.352861,5.099750
0.068700,33.473887,-121.474719,9.584313,33.445560,-126.353186,5.081536
0.068850,33.466388,-121.461710,9.590257,33.433921,-126.353489,5.063315
0.069000,33.458986,-121.450285,9.595821,33.422262,-126.353770,5.045086
0.069150,33.451696,-121.440447,9.600901,33.410583,-126.354029,5.026850
0.069300,33.444523,-121.432162,9.605573,33.398885,-126.354266,5.008607
0.069450,33.437472,-121.425361,9.610060,33.387166,-126.354481,4.990359
0.069600,33.430542,-121.419935,9.614672,33.375428,-126.354674,4.972104
0.069750,33.423727,-121.415741,9.619734,33.363670,-126.354846,4.953844
0.069900,33.417025,-121.412605,9.625514,33.351893,-126.354995,4.935577
0.070050,33.410431,-121.410322,9.632173,33.340095,-126.355122,4.917306
0.070200,33.403942,-121.408673,9.639735,33.328277,-126.355228,4.899029
0.070350,33.397555,-121.407425,9.648091,33.316440,-126.355311,4.880746
0.070500,33.391269,-121.406348,9.657022,33.304582,-126.355372,4.862459
0.070650,33.385079,-121.405225,9.666254,33.292705,-126.355412,4.844166
0.070800,33.378978,-121.403859,9.675510,33.280808,-126.355429,4.825867
0.070950,33.372955,-121.402090,9.684570,33.268890,-126.355425,4.807564
0.071100,33.366995,-121.399793,9.693308,33.256953,-126.355398,4.789254
0.071250,33.361078,-121.396891,9.701714,33.244996,-126.355350,4.770939
0.071400,33.355178,-121.393349,9.709892,33.233018,-126.355279,4.752618
0.071550,33.349270,-121.389176,9.718026,33.221021,-126.355186,4.734291
0.071700,33.343325,-121.384423,9.726345,33.209003,-126.355072,4.715958
0.071850,33.337316,-121.379169,9.735069,33.196966,-126.354935,4.697619
0.072000,33.331222,-121.373523,9.744365,33.184908,-126.354776,4.679274
0.072150,33.325023,-121.367606,9.754312,33.172831,-126.354595,4.660922
0.072300,33.318707,-121.361552,9.764886,33.160733,-126.354391,4.642565
0.072450,33.312266,-121.355492,9.775970,33.148615,-126.354166,4.624201
0.072600,33.305700,-121.349552,9.787373,33.136477,-126.353919,4.605831
0.072750,33.299011,-121.343844,9.798874,33.124319,-126.353649,4.587455
0.072900,33.292204,-121.338465,9.810261,33.112140,-126.353358,4.569072
0.073050,33.285290,-121.333489,9.821370,33.099942,-126.353044,4.550684
0.073200,33.278277,-121.328968,9.832109,33.087723,-126.352709,4.532289
0.073350,33.271176,-121.324927,9.842469,33.075484,-126.352351,4.513888
0.073500,33.263997,-121.321368,9.852519,33.063225,-126.351971,4.495481
0.073650,33.256751,-121.318264,9.862382,33.050945,-126.351569,4.477069
0.073800,33.249451,-121.315568,9.872208,33.038646,-126.351145,4.458650
0.073950,33.242107,-121.313210,9.882147,33.026326,-126.350699,4.440225
0.074100,33.234734,-121.311106,9.892319,33.013985,-126.350231,4.421794
0.074250,33.227345,-121.309162,9.902801,33.001625,-126.349742,4.403357
0.074400,33.219955,-121.307281,9.913616,32.989244,-126.349230,4.384915
0.074550,33.212578,-121.305364,9.924739,32.976843,-126.348696,4.366466
0.074700,33.205227,-121.303325,9.936114,32.964421,-126.348140,4.348012
0.074850,33.197913,-121.301090,9.947666,32.951979,-126.347562,4.329551
0.075000,33.190646,-121.298602,9.959328,32.939517,-126.346962,4.311085
0.075150,33.183430,-121.295828,9.971057,32.927035,-126.346340,4.292612
0.075300,33.176267,-121.292757,9.982842,32.914532,-126.345696,4.274134
0.075450,33.169158,-121.289399,9.994708,32.902008,-126.345030,4.255650
0.075600,33.162096,-121.285787,10.006716,32.889464,-126.344342,4.237159
0.075750,33.155075,-121.281971,10.018944,32.876900,-126.343633,4.218663
0.075900,33.148088,-121.278011,10.031478,32.864315,-126.342901,4.200160
0.076050,33.141124,-121.273979,10.044387,32.851710,-126.342148,4.181652
0.076200,33.134175,-121.269944,10.057697,32.839084,-126.341372,4.163137
0.076350,33.127238,-121.265969,10.071168,32.826438,-126.340575,4.144617
0.076500,33.120321,-121.262102,10.084204,32.813772,-126.339755,4.126090
0.076650,33.113435,-121.258381,10.096015,32.801084,-126.338914,4.107557
0.076800,33.106592,-121.254839,10.105869,32.788377,-126.338051,4.089018
0.076950,33.099795,-121.251506,10.113284,32.775649,-126.337166,4.070472
0.077100,33.093040,-121.248415,10.118142,32.762900,-126.336259,4.051921
0.077250,33.086314,-121.245603,10.120740,32.750131,-126.335331,4.033363
0.077400,33.079593,-121.243099,10.121727,32.737341,-126.334380,4.014799
0.077550,33.072851,-121.240926,10.121990,32.724530,-126.333408,3.996229
0.077700,33.066060,-121.239086,10.122471,32.711699,-126.332413,3.977653
0.077850,33.059199,-121.237559,10.123989,32.698847,-126.331397,3.959071
0.078000,33.052254,-121.236294,10.127079,32.685975,-126.330359,3.940483
0.078150,33.045225,-121.235212,10.131897,32.673082,-126.329300,3.921888
0.078300,33.038121,-121.234210,10.138200,32.660168,-126.328218,3.903288
0.078450,33.030963,-121.233170,10.145413,32.647234,-126.327115,3.884681
0.078600,33.023777,-121.231976,10.152754,32.634279,-126.325989,3.866068
0.078750,33.016589,-121.230524,10.159410,32.621303,-126.324842,3.847450
0.078900,33.009422,-121.228737,10.164710,32.608307,-126.323674,3.828825
0.079050,33.002290,-121.226575,10.168264,32.595290,-126.322483,3.810195
0.079200,32.995197,-121.224037,10.170047,32.582252,-126.321271,3.791558
0.079350,32.988138,-121.221162,10.170396,32.569194,-126.320037,3.772916
0.079500,32.981099,-121.218024,10.169935,32.556114,-126.318781,3.754268
0.079650,32.974060,-121.214714,10.169439,32.543014,-126.317503,3.735614
0.079800,32.967003,-121.211332,10.169666,32.529893,-126.316204,3.716954
0.079950,32.959915,-121.207974,10.171194,32.516752,-126.314883,3.698288
0.080100,32.952791,-121.204716,10.174298,32.503589,-126.313540,3.679617
0.080250,32.945633,-121.201610,10.178895,32.490406,-126.312176,3.660940
0.080400,32.938456,-121.198682,10.184558,32.477202,-126.310789,3.642257
0.080550,32.931279,-121.195933,10.190615,32.463977,-126.309381,3.623569
0.080700,32.924123,-121.193347,10.196288,32.450731,-126.307952,3.604875
0.080850,32.917009,-121.190901,10.200865,32.437464,-126.306500,3.586176
0.081000,32.909949,-121.188570,10.203849,32.424176,-126.305027,3.567470
0.081150,32.902950,-121.186334,10.205066,32.410868,-126.303533,3.548760
0.081300,32.896004,-121.184185,10.204702,32.397538,-126.302016,3.530043
0.081450,32.889099,-121.182120,10.203254,32.384188,-126.300478,3.511321
0.081600,32.882213,-121.180141,10.201423,32.370817,-126.298918,3.492594
0.081750,32.875327,-121.178249,10.199968,32.357424,-126.297337,3.473861
0.081900,32.868420,-121.176434,10.199537,32.344011,-126.295733,3.455122
0.082050,32.861483,-121.174674,10.200539,32.330577,-126.294108,3.436378
0.082200,32.854511,-121.172931,10.203056,32.317122,-126.292462,3.417629
0.082350,32.847510,-121.171154,10.206836,32.303646,-126.290794,3.398874
0.082500,32.840493,-121.169287,10.211345,32.290148,-126.289104,3.380113
0.082650,32.833477,-121.167272,10.215893,32.276630,-126.287392,3.361347
0.082800,32.826481,-121.165066,10.219776,32.263091,-126.285659,3.342575
0.082950,32.819515,-121.162642,10.222431,32.249531,-126.283904,3.323798
0.083100,32.812588,-121.159999,10.223556,32.235949,-126.282128,3.305016
0.083250,32.805695,-121.157163,10.223165,32.222347,-126.280330,3.286228
0.083400,32.798826,-121.154184,10.221584,32.208723,-126.278510,3.267434
0.083550,32.791964,-121.151126,10.219373,32.195079,-126.276668,3.248635
0.083700,32.785090,-121.148061,10.217202,32.181413,-126.274805,3.229831
0.083850,32.778185,-121.145055,10.215700,32.167726,-126.272921,3.211021
0.084000,32.771238,-121.142161,10.215319,32.154018,-126.271014,3.192206
0.084150,32.764243,-121.139406,10.216238,32.140289,-126.269087,3.173386
0.084300,32.757206,-121.136794,10.218330,32.126539,-126.267137,3.154560
0.084450,32.750138,-121.134306,10.221188,32.112768,-126.265166,3.135728
0.084600,32.743057,-121.131905,10.224222,32.098975,-126.263174,3.116892
0.084750,32.735982,-121.129546,10.226794,32.085161,-126.261159,3.098050
0.084900,32.728929,-121.127183,10.228358,32.071327,-126.259124,3.079203
0.085050,32.721910,-121.124781,10.228585,32.057470,-126.257066,3.060350
0.085200,32.714927,-121.122320,10.227433,32.043593,-126.254987,3.041492
0.085350,32.707976,-121.119795,10.225153,32.029694,-126.252887,3.022629
0.085500,32.701044,-121.117214,10.222234,32.015775,-126.250765,3.003760
0.085650,32.694118,-121.114595,10.219292,32.001834,-126.248622,2.984887
0.085800,32.687181,-121.111957,10.216938,31.987871,-126.246457,2.966008
0.085950,32.680224,-121.109313,10.215641,31.973888,-126.244270,2.947123
0.086100,32.673241,-121.106669,10.215630,31.959883,-126.242062,2.928234
0.086250,32.666235,-121.104015,10.216846,31.945857,-126.239833,2.909339
0.086400,32.659216,-121.101332,10.218960,31.931809,-126.237582,2.890440
0.086550,32.652199,-121.098595,10.221445,31.917740,-126.235309,2.871535
0.086700,32.645200,-121.095778,10.223696,31.903650,-126.233016,2.852625
0.086850,32.638235,-121.092863,10.225163,31.889539,-126.230700,2.833709
0.087000,32.631311,-121.089845,10.225470,31.875406,-126.228363,2.814789
0.087150,32.624433,-121.086735,10.224497,31.861252,-126.226005,2.795863
0.087300,32.617595,-121.083562,10.222398,31.847076,-126.223625,2.776933
0.087450,32.610784,-121.080363,10.219570,31.832880,-126.221224,2.757997
0.087600,32.603984,-121.077184,10.216555,31.818661,-126.218801,2.739055
0.087750,32.597181,-121.074065,10.213921,31.804422,-126.216357,2.720109
0.087900,32.590359,-121.071038,10.212135,31.790161,-126.213891,2.701158
0.088050,32.583512,-121.068116,10.211461,31.775878,-126.211404,2.682201
0.088200,32.576638,-121.065292,10.211903,31.761574,-126.208896,2.663240
0.088350,32.569745,-121.062544,10.213211,31.747249,-126.206366,2.644273
0.088500,32.562844,-121.059831,10.214936,31.732902,-126.203815,2.625302
0.088650,32.555950,-121.057110,10.216540,31.718534,-126.201243,2.606326
0.088800,32.549075,-121.054338,10.217510,31.704145,-126.198649,2.587345
0.088950,32.542230,-121.051482,10.217478,31.689733,-126.196034,2.568360
0.089100,32.535419,-121.048524,10.216302,31.675301,-126.193398,2.549369
0.089250,32.528637,-121.045462,10.214092,31.660847,-126.190740,2.530374
0.089400,32.521876,-121.042311,10.211188,31.646371,-126.188062,2.511374
0.089550,32.515121,-121.039096,10.208076,31.631874,-126.185362,2.492370
0.089700,32.508359,-121.035847,10.205281,31.617356,-126.182641,2.473361
0.089850,32.501578,-121.032592,10.203245,31.602816,-126.179898,2.454347
0.090000,32.494771,-121.029348,10.202233,31.588254,-126.177135,2.435329
0.090150,32.487937,-121.026121,10.202274,31.573671,-126.174351,2.416306
0.090300,32.481083,-121.022905,10.203156,31.559066,-126.171545,2.397279
0.090450,32.474220,-121.019683,10.204477,31.544440,-126.168719,2.378247
0.090600,32.467363,-121.016435,10.205737,31.529793,-126.165871,2.359210
0.090750,32.460524,-121.013142,10.206451,31.515123,-126.163002,2.340168
0.090900,32.453713,-121.009791,10.206261,31.500433,-126.160113,2.321122
0.091050,32.446936,-121.006381,10.205011,31.485720,-126.157202,2.302072
0.091200,32.440189,-121.002923,10.202783,31.470987,-126.154270,2.283016
0.091350,32.433466,-120.999441,10.199872,31.456231,-126.151317,2.263956
0.091500,32.426754,-120.995961,10.196723,31.441454,-126.148343,2.244892
0.091650,32.420040,-120.992511,10.193824,31.426656,-126.145348,2.225822
0.091800,32.413314,-120.989112,10.191594,31.411836,-126.142334,2.206751
0.091950,32.406569,-120.985774,10.190296,31.396995,-126.139302,2.187681
0.092100,32.399804,-120.982492,10.189975,31.382132,-126.136252,2.168610
0.092250,32.393024,-120.979246,10.190451,31.367249,-126.133184,2.149539
0.092400,32.386241,-120.976009,10.191366,31.352344,-126.130098,2.130467
0.092550,32.379466,-120.972746,10.192266,31.337419,-126.126993,2.111394
0.092700,32.372711,-120.969426,10.192705,31.322472,-126.123869,2.092319
0.092850,32.365986,-120.966027,10.192349,31.307504,-126.120727,2.073241
0.093000,32.359294,-120.962538,10.191049,31.292514,-126.117566,2.054161
0.093150,32.352631,-120.958958,10.188863,31.277504,-126.114386,2.035078
0.093300,32.345984,-120.955266,10.186010,31.262472,-126.111186,2.015992
0.093450,32.339340,-120.951488,10.182900,31.247419,-126.107968,1.996903
0.093600,32.332686,-120.947660,10.180004,31.232345,-126.104731,1.977812
0.093750,32.326012,-120.943820,10.177737,31.217250,-126.101474,1.958719
