# t_s,ankle_deg,vF_mV,vE_mV,f_DF_Hz,u_DF,f_PF_Hz,u_PF
0.188100,48.875322,-10.545328,15.475876,4.426793,0.072283,2.302430,0.055685
0.188250,48.882098,-10.564599,15.505827,4.413513,0.072066,2.295523,0.055518
0.188400,48.888853,-10.583770,15.535593,4.400272,0.071850,2.288636,0.055351
0.188550,48.895587,-10.602842,15.565174,4.387071,0.071634,2.281770,0.055185
0.188700,48.902300,-10.621814,15.594571,4.373910,0.071419,2.274925,0.055020
0.188850,48.908992,-10.640686,15.623784,4.360788,0.071205,2.268100,0.054854
0.189000,48.915663,-10.659458,15.652811,4.347706,0.070991,2.261296,0.054690
0.189150,48.922314,-10.678131,15.681654,4.334663,0.070778,2.254512,0.054526
0.189300,48.928944,-10.696703,15.710313,4.321659,0.070566,2.247749,0.054362
0.189450,48.935554,-10.715175,15.738787,4.308694,0.070354,2.241005,0.054199
0.189600,48.942143,-10.733547,15.767076,4.295768,0.070143,2.234282,0.054037
0.189750,48.948712,-10.751818,15.795181,4.282881,0.069933,2.227579,0.053874
0.189900,48.955260,-10.769989,15.823102,4.270032,0.069723,2.220897,0.053713
0.190050,48.961788,-10.788058,15.850839,4.257222,0.069514,2.214234,0.053552
0.190200,48.968296,-10.806027,15.878392,4.244450,0.069305,2.207591,0.053391
0.190350,48.974783,-10.823895,15.905760,4.231717,0.069097,2.200969,0.053231
0.190500,48.981249,-10.841662,15.932945,4.219022,0.068890,2.194366,0.053071
0.190650,48.987695,-10.859328,15.959946,4.206365,0.068683,2.187783,0.052912
0.190800,48.994120,-10.876893,15.986763,4.193746,0.068477,2.181219,0.052753
0.190950,49.000524,-10.894356,16.013397,4.181164,0.068272,2.174676,0.052595
0.191100,49.006907,-10.911717,16.039847,4.168621,0.068067,2.168152,0.052437
0.191250,49.013270,-10.928977,16.066115,4.156115,0.067863,2.161647,0.052280
0.191400,49.019611,-10.946136,16.092199,4.143647,0.067659,2.155162,0.052123
0.191550,49.025932,-10.963193,16.118100,4.131216,0.067456,2.148697,0.051967
0.191700,49.032232,-10.980147,16.143819,4.118822,0.067254,2.142251,0.051811
0.191850,49.038510,-10.997000,16.169355,4.106466,0.067052,2.135824,0.051655
0.192000,49.044767,-11.013751,16.194710,4.094146,0.066851,2.129416,0.051500
0.192150,49.051003,-11.030400,16.219882,4.081864,0.066650,2.123028,0.051346
0.192300,49.057218,-11.046946,16.244872,4.069618,0.066451,2.116659,0.051192
0.192450,49.063412,-11.063390,16.269680,4.057409,0.066251,2.110309,0.051038
0.192600,49.069585,-11.079732,16.294308,4.045237,0.066052,2.103978,0.050885
0.192750,49.075736,-11.095972,16.318754,4.033101,0.065854,2.097666,0.050732
0.192900,49.081866,-11.112109,16.343019,4.021002,0.065657,2.091373,0.050580
0.193050,49.087975,-11.128143,16.367104,4.008939,0.065460,2.085099,0.050429
0.193200,49.094063,-11.144075,16.391008,3.996912,0.065263,2.078844,0.050277
0.193350,49.100130,-11.159904,16.414732,3.984921,0.065068,2.072607,0.050126
0.193500,49.106175,-11.175630,16.438276,3.972967,0.064872,7.780675,0.049976
0.193650,49.112200,-11.191254,16.461641,3.961048,0.064678,10.614476,0.049826
0.193800,49.118203,-11.206774,16.484826,3.949165,0.064484,10.582633,0.049677
0.193950,49.124186,-11.222192,16.507833,3.937317,0.064290,10.550885,0.049528
0.194100,49.130147,-11.237506,16.530661,3.925505,0.064097,10.519232,0.049379
0.194250,49.136087,-11.252718,16.553311,3.913729,0.063905,10.487674,0.049231
0.194400,49.142006,-11.267826,16.575782,3.901988,0.063713,21.884783,0.049083
0.194550,49.147904,-11.282831,16.598076,3.890282,0.063522,21.819128,0.048936
0.194700,49.153781,-11.297733,16.620192,3.878611,0.063332,21.753671,0.048789
0.194850,49.159637,-11.312532,16.642132,3.866975,0.063142,21.688410,0.048643
0.195000,49.165471,-11.327227,16.663895,3.855374,0.062952,21.623345,0.048497
0.195150,49.171284,-11.341819,16.685481,3.843808,0.062763,21.558475,0.048351
0.195300,49.177077,-11.356307,16.706892,3.832276,0.062575,21.493799,0.048206
0.195450,49.182848,-11.370693,16.728126,3.820780,0.062387,21.429318,0.048062
0.195600,49.188597,-11.384974,16.749186,3.809317,0.062200,21.365030,0.047917
0.195750,49.194326,-11.399152,16.770071,3.797889,0.062014,21.300935,0.047774
0.195900,49.200034,-11.413227,16.790781,3.786496,0.061828,21.237032,0.047630
0.196050,49.205720,-11.427198,16.811317,3.775136,0.061642,21.173321,0.047488
0.196200,49.211385,-11.441065,16.831679,3.763811,0.061457,21.109801,0.047345
0.196350,49.217028,-11.454829,16.851868,3.752519,0.061273,21.046472,0.047203
0.196500,49.222651,-11.468489,16.871884,3.741262,0.061089,20.983332,0.047061
0.196650,49.228252,-11.482045,16.891728,3.730038,0.060906,20.920382,0.046920
0.196800,49.233832,-11.495498,16.911399,3.718848,0.060723,20.857621,0.046779
0.196950,49.239390,-11.508847,16.930898,3.707691,0.060541,20.795048,0.046639
0.197100,49.244927,-11.522092,16.950227,3.696568,0.060359,20.732663,0.046499
0.197250,49.250442,-11.535233,16.969384,3.685478,0.060178,20.670465,0.046360
0.197400,49.255936,-11.548270,16.988371,3.674422,0.059998,20.608454,0.046221
0.197550,49.261408,-11.561204,17.007188,3.663399,0.059818,20.546628,0.046082
0.197700,49.266858,-11.574034,17.025835,3.652409,0.059638,20.484988,0.045944
0.197850,49.272287,-11.586760,17.044313,3.641451,0.059459,20.423533,0.045806
0.198000,49.277695,-11.599382,17.062623,3.630527,0.059281,20.362263,0.045668
0.198150,49.283081,-11.611900,17.080764,3.619635,0.059103,20.301176,0.045531
0.198300,49.288445,-11.624315,17.098737,3.608777,0.058926,20.240272,0.045395
0.198450,49.293787,-11.636625,17.116543,3.597950,0.058749,20.179552,0.045259
0.198600,49.299108,-11.648832,17.134182,3.587156,0.058573,20.119013,0.045123
0.198750,49.304408,-11.660935,17.151655,3.576395,0.058397,20.058656,0.044988
0.198900,49.309686,-11.672934,17.168962,3.565666,0.058222,19.998480,0.044853
0.199050,49.314942,-11.684829,17.186103,3.554969,0.058047,19.938485,0.044718
0.199200,49.320177,-11.696620,17.203079,3.544304,0.057873,19.878669,0.044584
0.199350,49.325390,-11.708307,17.219891,3.533671,0.057699,19.819033,0.044450
0.199500,49.330582,-11.719890,17.236539,3.523070,0.057526,19.759576,0.129605
0.199650,49.335748,-11.731370,17.253023,3.512501,0.057354,19.700297,0.176835
0.199800,49.340840,-11.742746,17.269344,3.501963,0.057182,19.641196,0.176304
0.199950,49.345733,-11.754017,17.285503,3.491457,0.057010,19.582273,0.175775
0.200100,49.350234,-11.765185,17.301499,3.480983,0.056839,19.523526,0.175248
0.200250,49.354100,-11.776250,17.317334,3.470540,0.056668,19.464955,0.174722
0.200400,49.357061,-11.787210,17.333008,3.460128,0.056498,19.406561,0.419096
0.200550,49.358825,-11.798067,17.348522,3.449748,0.056329,19.348341,0.417839
0.200700,49.359089,-11.808819,17.363875,3.439399,0.056160,19.290296,0.416585
0.200850,49.357560,-11.819469,17.379069,3.429081,0.055992,19.232425,0.415336
0.201000,49.353968,-11.830014,17.394104,3.418793,0.055824,19.174728,0.414090
0.201150,49.348086,-11.840455,17.408981,3.408537,0.055656,19.117203,0.412847
0.201300,49.339736,-11.850793,17.423699,3.398311,0.055489,19.059852,0.411609
0.201450,49.328808,-11.861028,17.438260,3.388116,0.055323,19.002672,0.410374
0.201600,49.315260,-11.871158,17.452664,3.377952,0.055157,18.945664,0.409143
0.201750,49.299121,-11.881185,17.466912,3.367818,0.054991,18.888827,0.407915
0.201900,49.280499,-11.891109,17.481004,3.357715,0.054826,18.832161,0.406692
0.202050,49.259570,-11.900928,17.494941,3.347642,0.054662,18.775664,0.405472
0.202200,49.236576,-11.910645,17.508722,3.337599,0.054498,18.719337,0.404255
0.202350,49.211818,-11.920258,17.522350,3.327586,0.054334,18.663179,0.403042
0.202500,49.185642,-11.929767,17.531845,3.317603,0.054171,18.607190,0.401833
0.202650,49.158429,-11.939173,17.537302,3.307650,0.054009,18.551368,0.400628
0.202800,49.130583,-11.948475,17.543738,3.297727,0.053847,18.495714,0.399426
0.202950,49.102512,-11.957674,17.556790,3.287834,0.053685,18.440227,0.398228
0.203100,49.074615,-11.966770,17.569714,3.277971,0.053524,18.384906,0.397033
0.203250,49.047267,-11.975763,17.582486,3.268137,0.053364,18.329752,0.395842
0.203400,49.020802,-11.984652,17.595108,3.258332,0.053203,18.274762,0.394654
0.203550,48.995506,-11.993438,17.607581,3.248557,0.053044,18.219938,0.393470
0.203700,48.971598,-12.002121,17.619904,3.238812,0.052885,18.165278,0.392290
0.203850,48.949228,-12.010701,17.632079,3.229095,0.052726,18.110782,0.391113
0.204000,48.928467,-12.019177,17.644105,3.219408,0.052568,18.056450,0.389940
0.204150,48.909308,-12.027551,17.655984,3.209750,0.052410,18.002281,0.388770
0.204300,48.891662,-12.035822,17.667717,3.200120,0.052253,17.948274,0.387604
0.204450,48.875365,-12.043990,17.679302,3.190520,0.052096,17.894429,0.386441
0.204600,48.860187,-12.052054,17.690742,3.180949,0.051940,17.840746,0.385281
0.204750,48.845837,-12.060017,17.702037,3.171406,0.051784,17.787223,0.384126
0.204900,48.831981,-12.067876,17.713187,3.161891,0.051629,17.733862,0.382973
0.205050,48.818254,-12.075632,17.724193,3.152406,0.051474,17.680660,0.381824
0.205200,48.804273,-12.083286,17.735055,3.142949,0.051319,17.627618,0.380679
0.205350,48.789661,-12.090838,17.745775,3.133520,0.051165,17.574735,0.379537
0.205500,48.774056,-12.098286,17.756352,3.124119,0.051012,17.522011,0.378398
0.205650,48.757132,-12.105632,17.766787,3.114747,0.050859,17.469445,0.377263
0.205800,48.738613,-12.112876,17.777081,3.105403,0.050706,17.417037,0.376131
0.205950,48.718283,-12.120017,17.787234,3.096086,0.050554,17.364786,0.375003
0.206100,48.696000,-12.127056,17.797247,3.086798,0.050403,17.312691,0.373878
0.206250,48.671699,-12.133993,17.807121,3.077538,0.050251,17.260753,0.372756
0.206400,48.645396,-12.140828,17.816856,3.068305,0.050101,17.208971,0.371638
0.206550,48.617188,-12.147560,17.826452,3.059100,0.049950,17.157344,0.370523
0.206700,48.587249,-12.154190,17.835911,3.049923,0.049800,17.105872,0.369411
0.206850,48.555820,-12.160719,17.845232,3.040773,0.049651,17.054554,0.368303
0.207000,48.523199,-12.167145,17.854417,3.031651,0.049502,17.003391,0.367198
0.207150,48.489725,-12.173469,17.863466,3.022556,0.049354,16.952381,0.366097
0.207300,48.455764,-12.179692,17.872380,3.013488,0.049206,16.901523,0.364998
0.207450,48.421685,-12.185812,17.881158,3.004448,0.049058,16.850819,0.363903
0.207600,48.387848,-12.191831,17.889803,2.995434,0.048911,16.800266,0.362812
0.207750,48.354581,-12.197749,17.898313,2.986448,0.048764,16.749866,0.361723
0.207900,48.322164,-12.203565,17.906691,2.977489,0.048618,16.699616,0.360638
0.208050,48.290812,-12.209279,17.914936,2.968556,0.048472,16.649517,0.359556
0.208200,48.260668,-12.214892,17.923049,2.959651,0.048326,16.599569,0.358478
0.208350,48.231792,-12.220404,17.931031,2.950772,0.048181,16.549770,0.357402
0.208500,48.204158,-12.225814,17.938882,2.941919,0.048037,16.500121,0.356330
0.208650,48.177653,-12.231123,17.946603,2.933094,0.047893,16.450620,0.355261
0.208800,48.152090,-12.236331,17.954195,2.924294,0.047749,16.401268,0.354195
0.208950,48.127210,-12.241438,17.961657,2.915521,0.047606,16.352065,0.353133
0.209100,48.102698,-12.246444,17.968991,2.906775,0.047463,16.303008,0.352073
0.209250,48.078199,-12.251349,17.976197,2.898054,0.047321,16.254099,0.351017
0.209400,48.053337,-12.256153,17.983276,2.889360,0.047179,16.205337,0.349964
0.209550,48.027727,-12.260856,17.990229,2.880692,0.047037,16.156721,0.348914
0.209700,48.000996,-12.265459,17.997055,2.872050,0.046896,16.108251,0.347867
0.209850,47.972800,-12.269961,18.003756,2.863434,0.046755,16.059926,0.346824
0.210000,47.942835,-12.274363,18.010333,2.854844,0.046615,16.011746,0.345783
0.210150,47.910855,-12.278664,18.016785,2.846279,0.046475,15.963711,0.344746
0.210300,47.876680,-12.282865,18.023113,2.837740,0.046336,15.915820,0.343712
0.210450,47.840204,-12.286965,18.029318,2.829227,0.046197,15.868073,0.342680
0.210600,47.801395,-12.290965,18.035401,2.820739,0.046058,15.820468,0.341652
0.210750,47.760295,-12.294865,18.041362,2.812277,0.045920,15.773007,0.340627
0.210900,47.717012,-12.298666,18.047201,2.803840,0.045782,15.725688,0.339606
0.211050,47.671718,-12.302366,18.052920,2.795429,0.045645,15.678511,0.338587
0.211200,47.624632,-12.305966,18.058519,2.787043,0.045508,15.631475,0.337571
0.211350,47.576013,-12.309467,18.063998,2.778681,0.045372,15.584581,0.336558
0.211500,47.526146,-12.312867,18.069358,2.770345,0.045235,15.537827,0.335549
0.211650,47.475325,-12.316168,18.074600,2.762034,0.045100,15.491214,0.334542
0.211800,47.423844,-12.319370,18.079724,2.753748,0.044964,15.444740,0.333538
0.211950,47.371982,-12.322472,18.084731,2.745487,0.044830,15.398406,0.332538
0.212100,47.319994,-12.325475,18.089621,2.737251,0.044695,15.352211,0.331540
0.212250,47.268100,-12.328379,18.094395,2.729039,0.044561,15.306154,0.330545
0.212400,47.216480,-12.331183,18.099054,2.720852,0.044427,15.260235,0.329554
0.212550,47.165268,-12.333888,18.103598,2.712689,0.044294,15.214455,0.328565
0.212700,47.114549,-12.336494,18.108028,2.704551,0.044161,15.168811,0.327579
0.212850,47.064365,-12.339002,18.112344,2.696437,0.044029,15.123305,0.326597
0.213000,47.014708,-12.341410,18.116547,2.688348,0.043897,15.077935,0.325617
0.213150,46.965533,-12.343720,18.120638,2.680283,0.043765,15.032701,0.324640
0.213300,46.916759,-12.345931,18.124616,2.672242,0.043634,14.987603,0.323666
0.213450,46.868277,-12.348043,18.128483,2.664225,0.043503,14.942640,0.322695
0.213600,46.819957,-12.350057,18.132240,2.656233,0.043372,14.897812,0.321727
0.213750,46.771659,-12.351973,18.135886,2.648264,0.043242,14.853119,0.320762
0.213900,46.723238,-12.353790,18.139422,2.640319,0.043112,14.808560,0.319800
0.214050,46.674553,-12.355509,18.142850,2.632398,0.042983,14.764134,0.318840
0.214200,46.625473,-12.357130,18.146169,2.624501,0.042854,14.719842,0.317884
0.214350,46.575886,-12.358653,18.149380,2.616628,0.042725,14.675682,0.316930
0.214500,46.525698,-12.360078,18.152484,2.608778,0.042597,14.631655,0.315979
0.214650,46.474842,-12.361405,18.155482,2.600951,0.042469,14.587760,0.315031
0.214800,46.423276,-12.362634,18.158373,2.593149,0.042342,14.543997,0.314086
0.214950,46.370987,-12.363766,18.161158,2.585369,0.042215,14.500365,0.313144
0.215100,46.317986,-12.364800,18.163839,2.577613,0.042088,14.456864,0.312205
0.215250,46.264310,-12.365737,18.166415,2.569880,0.041962,14.413493,0.311268
0.215400,46.210014,-12.366576,18.168887,2.562171,0.041836,14.370253,0.310334
0.215550,46.155174,-12.367318,18.171256,2.554484,0.041711,14.327142,0.309403
0.215700,46.099877,-12.367963,18.173522,2.546821,0.041586,14.284160,0.308475
0.215850,46.044217,-12.368511,18.175686,2.539180,0.041461,14.241308,0.307549
0.216000,45.988292,-12.368962,18.177748,2.531563,0.041336,14.198584,0.306627
0.216150,45.932200,-12.369315,18.179709,2.523968,0.041212,14.155988,0.305707
0.216300,45.876031,-12.369572,18.181570,2.516396,0.041089,14.113520,0.304790
0.216450,45.819868,-12.369733,18.183331,2.508847,0.040966,14.071180,0.303875
0.216600,45.763778,-12.369796,18.184993,2.501320,0.040843,14.028966,0.302964
0.216750,45.707818,-12.369763,18.186556,2.493816,0.040720,13.986879,0.302055
0.216900,45.652025,-12.369634,18.188020,2.486335,0.040598,13.944919,0.301149
0.217050,45.596424,-12.369409,18.189387,2.478876,0.040476,13.903084,0.300245
0.217200,45.541021,-12.369087,18.190657,2.471439,0.040355,13.861375,0.299345
0.217350,45.485808,-12.368669,18.191830,2.464025,0.040234,13.819791,0.298447
0.217500,45.430762,-12.368155,18.192908,2.456633,0.040113,13.778331,0.297551
0.217650,45.375853,-12.367545,18.193889,2.449263,0.039993,13.736996,0.296659
0.217800,45.321039,-12.366839,18.194776,2.441915,0.039873,13.695785,0.295769
0.217950,45.266274,-12.366037,18.195569,2.434589,0.039753,13.654698,0.294881
0.218100,45.211507,-12.365140,18.196268,2.427286,0.039634,13.613734,0.293997
0.218250,45.156690,-12.364147,18.196873,2.420004,0.039515,13.572893,0.293115
0.218400,45.101775,-12.363058,18.197386,2.412744,0.039396,13.532174,0.292235
0.218550,45.046719,-12.361875,18.197807,2.405506,0.039278,13.491577,0.291359
0.218700,44.991486,-12.360596,18.198136,2.398289,0.039160,13.451103,0.290485
0.218850,44.936048,-12.359221,18.198374,2.391094,0.039043,13.410749,0.289613
0.219000,44.880385,-12.357752,18.198522,2.383921,0.038926,13.370517,0.288744
0.219150,44.824487,-12.356188,18.198579,2.376769,0.038809,13.330405,0.287878
0.219300,44.768354,-12.354529,18.198547,2.369639,0.038693,13.290414,0.287014
0.219450,44.711993,-12.352775,18.198426,2.362530,0.038576,13.250543,0.286153
0.219600,44.655419,-12.350926,18.198217,2.355442,0.038461,13.210791,0.285295
0.219750,44.598655,-12.348983,18.197920,2.348376,0.038345,13.171159,0.284439
0.219900,44.541728,-12.346945,18.197536,2.341331,0.038230,13.131646,0.283586
0.220050,44.484669,-12.344813,18.197065,2.334307,0.038116,13.092251,0.282735
0.220200,44.427512,-12.342586,18.196507,2.327304,0.038001,13.052974,0.281887
0.220350,44.370289,-12.340265,18.195864,2.320322,0.037887,13.013815,0.281041
0.220500,44.313033,-12.337850,18.195136,2.313361,0.037774,12.974773,0.280198
0.220650,44.255774,-12.335342,18.194323,2.306421,0.037660,12.935849,0.279357
0.220800,44.198536,-12.332739,18.193426,2.299502,0.037547,12.897042,0.278519
0.220950,44.141342,-12.330042,18.192446,2.292603,0.037435,12.858350,0.277684
0.221100,44.084206,-12.327251,18.191382,2.285725,0.037322,12.819775,0.276851
0.221250,44.027139,-12.324367,18.190235,2.278868,0.037210,12.781316,0.276020
0.221400,43.970146,-12.321390,18.189007,2.272032,0.037099,12.742972,0.275192
0.221550,43.913225,-12.318319,18.187697,2.265216,0.036987,12.704743,0.274366
0.221700,43.856371,-12.315154,18.186306,2.258420,0.036876,12.666629,0.273543
0.221850,43.799575,-12.311896,18.184835,2.251645,0.036766,12.628629,0.272723
0.222000,43.742822,-12.308545,18.183283,2.244890,0.036656,12.590743,0.271905
0.222150,43.686098,-12.305101,18.181653,2.238155,0.036546,12.552971,0.271089
0.222300,43.629385,-12.301564,18.179943,2.231441,0.036436,12.515312,0.270276
0.222450,43.572665,-12.297934,18.178154,2.224746,0.036327,12.477766,0.269465
0.222600,43.515921,-12.294212,18.176288,2.218072,0.036218,12.440333,0.268656
0.222750,43.459137,-12.290396,18.174344,2.211418,0.036109,12.403012,0.267850
0.222900,43.402300,-12.286488,18.172323,2.204784,0.036001,12.365803,0.267047
0.223050,43.345398,-12.282488,18.170226,2.198169,0.035893,12.328705,0.266246
0.223200,43.288422,-12.278395,18.168053,2.191575,0.035785,12.291719,0.265447
0.223350,43.231366,-12.274209,18.165805,2.185000,0.035678,12.254844,0.264651
0.223500,43.174230,-12.269932,18.163481,2.178445,0.035571,12.218080,0.263857
0.223650,43.117012,-12.265562,18.161083,2.171910,0.035464,12.181425,0.263065
0.223800,43.059718,-12.261100,18.158611,2.165394,0.035358,12.144881,0.262276
0.223950,43.002354,-12.256547,18.156065,2.158898,0.035251,12.108446,0.261489
0.224100,42.944926,-12.251901,18.153447,2.152421,0.035146,12.072121,0.260705
0.224250,42.887447,-12.247164,18.150756,2.145964,0.035040,12.035905,0.259922
0.224400,42.829925,-12.242335,18.147993,2.139526,0.034935,11.999797,0.259143
0.224550,42.772372,-12.237414,18.145158,2.133107,0.034830,11.963798,0.258365
0.224700,42.714799,-12.232402,18.142252,2.126708,0.034726,11.927906,0.257590
0.224850,42.657216,-12.227298,18.139276,2.120328,0.034622,11.892123,0.256817
0.225000,42.599632,-12.222103,18.136230,2.113967,0.034518,11.856446,0.256047
0.225150,42.542055,-12.216817,18.133114,2.107625,0.034414,11.820877,0.255279
0.225300,42.484492,-12.211440,18.129929,2.101302,0.034311,11.785414,0.254513
0.225450,42.426945,-12.205971,18.126675,2.094998,0.034208,11.750058,0.253749
0.225600,42.369419,-12.200412,18.123353,2.088713,0.034105,11.714808,0.252988
0.225750,42.311912,-12.194762,18.119963,2.082447,0.034003,11.679663,0.252229
0.225900,42.254425,-12.189021,18.116506,2.076200,0.033901,11.644624,0.251473
0.226050,42.196954,-12.183189,18.112982,2.069971,0.033799,11.609690,0.250718
0.226200,42.139496,-12.177267,18.109392,2.063761,0.033698,11.574861,0.249966
0.226350,42.082046,-12.171254,18.105736,2.057570,0.033597,11.540137,0.249216
