# kaynak veri/kopru/capraz_kontrol.npz; CSV 1/10 seyreltildi, PNG tam cozunurlukten cizildi; voltaj maks fark 0 mV
# dogrulama_capraz.png kaynak verisi
t_ms,v_hoc,v_py,fark_mV
2667.75,-51.5673,-51.5673,0
2668,-51.3154,-51.3154,0
2668.25,-51.0137,-51.0137,0
2668.5,-50.6331,-50.6331,0
2668.75,-50.1088,-50.1088,0
2669,-49.2434,-49.2434,0
2669.25,-46.4635,-46.4635,0
2669.5,7.11993,7.11993,0
2669.75,10.1576,10.1576,0
2670,-5.61293,-5.61293,0
2670.25,-16.8024,-16.8024,0
2670.5,-26.3591,-26.3591,0
2670.75,-36.9677,-36.9677,0
2671,-46.0221,-46.0221,0
2671.25,-50.1388,-50.1388,0
2671.5,-51.9267,-51.9267,0
2671.75,-52.7958,-52.7958,0
2672,-53.2411,-53.2411,0
2672.25,-53.478,-53.478,0
2672.5,-53.6121,-53.6121,0
2672.75,-53.6981,-53.6981,0
2673,-53.7647,-53.7647,0
2673.25,-53.8269,-53.8269,0
2673.5,-53.8921,-53.8921,0
2673.75,-53.9633,-53.9633,0
2674,-54.0415,-54.0415,0
2674.25,-54.1264,-54.1264,0
2674.5,-54.2171,-54.2171,0
2674.75,-54.3125,-54.3125,0
2675,-54.4114,-54.4114,0
2675.25,-54.5127,-54.5127,0
2675.5,-54.6153,-54.6153,0
2675.75,-54.7183,-54.7183,0
2676,-54.821,-54.821,0
2676.25,-54.9227,-54.9227,0
2676.5,-55.0229,-55.0229,0
2676.75,-55.1212,-55.1212,0
2677,-55.2172,-55.2172,0
2677.25,-55.3105,-55.3105,0
2677.5,-55.4011,-55.4011,0
2677.75,-55.4887,-55.4887,0
2678,-55.5733,-55.5733,0
2678.25,-55.6547,-55.6547,0
2678.5,-55.7329,-55.7329,0
2678.75,-55.8079,-55.8079,0
2679,-55.8796,-55.8796,0
2679.25,-55.9482,-55.9482,0
2679.5,-56.0136,-56.0136,0
2679.75,-56.0758,-56.0758,0
2680,-56.1349,-56.1349,0
2680.25,-56.191,-56.191,0
2680.5,-56.2442,-56.2442,0
2680.75,-56.2944,-56.2944,0
2681,-56.3418,-56.3418,0
2681.25,-56.3864,-56.3864,0
2681.5,-56.4283,-56.4283,0
2681.75,-56.4675,-56.4675,0
2682,-56.5043,-56.5043,0
2682.25,-56.5385,-56.5385,0
2682.5,-56.5703,-56.5703,0
2682.75,-56.5998,-56.5998,0
2683,-56.6269,-56.6269,0
2683.25,-56.6519,-56.6519,0
2683.5,-56.6747,-56.6747,0
2683.75,-56.6954,-56.6954,0
2684,-56.7141,-56.7141,0
2684.25,-56.7308,-56.7308,0
2684.5,-56.7456,-56.7456,0
2684.75,-56.7586,-56.7586,0
2685,-56.7697,-56.7697,0
2685.25,-56.7791,-56.7791,0
2685.5,-56.7868,-56.7868,0
2685.75,-56.7929,-56.7929,0
2686,-56.7973,-56.7973,0
2686.25,-56.8002,-56.8002,0
2686.5,-56.8016,-56.8016,0
2686.75,-56.8015,-56.8015,0
2687,-56.7999,-56.7999,0
2687.25,-56.797,-56.797,0
2687.5,-56.7927,-56.7927,0
2687.75,-56.7871,-56.7871,0
2688,-56.7802,-56.7802,0
2688.25,-56.7721,-56.7721,0
2688.5,-56.7627,-56.7627,0
2688.75,-56.7522,-56.7522,0
2689,-56.7405,-56.7405,0
2689.25,-56.7276,-56.7276,0
2689.5,-56.7137,-56.7137,0
2689.75,-56.6986,-56.6986,0
2690,-56.6825,-56.6825,0
2690.25,-56.6654,-56.6654,0
2690.5,-56.6473,-56.6473,0
2690.75,-56.6282,-56.6282,0
2691,-56.6081,-56.6081,0
2691.25,-56.587,-56.587,0
2691.5,-56.565,-56.565,0
2691.75,-56.5422,-56.5422,0
2692,-56.5184,-56.5184,0
2692.25,-56.4937,-56.4937,0
2692.5,-56.4682,-56.4682,0
2692.75,-56.4418,-56.4418,0
2693,-56.4146,-56.4146,0
2693.25,-56.3865,-56.3865,0
2693.5,-56.3576,-56.3576,0
2693.75,-56.328,-56.328,0
2694,-56.2975,-56.2975,0
2694.25,-56.2663,-56.2663,0
2694.5,-56.2342,-56.2342,0
2694.75,-56.2014,-56.2014,0
2695,-56.1679,-56.1679,0
2695.25,-56.1336,-56.1336,0
2695.5,-56.0985,-56.0985,0
2695.75,-56.0627,-56.0627,0
2696,-56.0262,-56.0262,0
2696.25,-55.9889,-55.9889,0
2696.5,-55.9509,-55.9509,0
2696.75,-55.9121,-55.9121,0
2697,-55.8727,-55.8727,0
2697.25,-55.8325,-55.8325,0
2697.5,-55.7915,-55.7915,0
2697.75,-55.7499,-55.7499,0
2698,-55.7075,-55.7075,0
2698.25,-55.6643,-55.6643,0
2698.5,-55.6204,-55.6204,0
2698.75,-55.5758,-55.5758,0
2699,-55.5304,-55.5304,0
2699.25,-55.4842,-55.4842,0
2699.5,-55.4373,-55.4373,0
2699.75,-55.3896,-55.3896,0
2700,-55.3411,-55.3411,0
2700.25,-55.2919,-55.2919,0
2700.5,-55.2417,-55.2417,0
2700.75,-55.1908,-55.1908,0
2701,-55.139,-55.139,0
2701.25,-55.0864,-55.0864,0
2701.5,-55.0329,-55.0329,0
2701.75,-54.9784,-54.9784,0
2702,-54.9231,-54.9231,0
2702.25,-54.8667,-54.8667,0
2702.5,-54.8094,-54.8094,0
2702.75,-54.7511,-54.7511,0
2703,-54.6917,-54.6917,0
2703.25,-54.6313,-54.6313,0
2703.5,-54.5697,-54.5697,0
2703.75,-54.5069,-54.5069,0
2704,-54.4429,-54.4429,0
2704.25,-54.3776,-54.3776,0
2704.5,-54.311,-54.311,0
2704.75,-54.243,-54.243,0
2705,-54.1735,-54.1735,0
2705.25,-54.1024,-54.1024,0
2705.5,-54.0297,-54.0297,0
2705.75,-53.9552,-53.9552,0
2706,-53.8788,-53.8788,0
2706.25,-53.8005,-53.8005,0
2706.5,-53.72,-53.72,0
2706.75,-53.6372,-53.6372,0
2707,-53.5519,-53.5519,0
2707.25,-53.4639,-53.4639,0
2707.5,-53.373,-53.373,0
2707.75,-53.2788,-53.2788,0
2708,-53.181,-53.181,0
2708.25,-53.0793,-53.0793,0
2708.5,-52.9732,-52.9732,0
2708.75,-52.8621,-52.8621,0
2709,-52.7454,-52.7454,0
2709.25,-52.6221,-52.6221,0
2709.5,-52.4913,-52.4913,0
2709.75,-52.3516,-52.3516,0
2710,-52.2013,-52.2013,0
2710.25,-52.0381,-52.0381,0
2710.5,-51.8587,-51.8587,0
2710.75,-51.6587,-51.6587,0
2711,-51.4313,-51.4313,0
2711.25,-51.1655,-51.1655,0
2711.5,-50.8429,-50.8429,0
2711.75,-50.4265,-50.4265,0
2712,-49.8283,-49.8283,0
2712.25,-48.7261,-48.7261,0
2712.5,-41.9179,-41.9179,0
2712.75,21.2789,21.2789,0
2713,4.47716,4.47716,0
2713.25,-9.52048,-9.52048,0
2713.5,-19.8237,-19.8237,0
2713.75,-29.4898,-29.4898,0
2714,-40.2928,-40.2928,0
2714.25,-47.7078,-47.7078,0
2714.5,-50.826,-50.826,0
2714.75,-52.2334,-52.2334,0
2715,-52.9286,-52.9286,0
2715.25,-53.2859,-53.2859,0
2715.5,-53.476,-53.476,0
2715.75,-53.5846,-53.5846,0
2716,-53.6561,-53.6561,0
2716.25,-53.7141,-53.7141,0
2716.5,-53.7706,-53.7706,0
2716.75,-53.8314,-53.8314,0
2717,-53.8988,-53.8988,0
2717.25,-53.9732,-53.9732,0
2717.5,-54.0542,-54.0542,0
2717.75,-54.1407,-54.1407,0
2718,-54.2317,-54.2317,0
2718.25,-54.3258,-54.3258,0
2718.5,-54.4222,-54.4222,0
2718.75,-54.5197,-54.5197,0
2719,-54.6175,-54.6175,0
2719.25,-54.7149,-54.7149,0
2719.5,-54.8112,-54.8112,0
2719.75,-54.9061,-54.9061,0
2720,-54.999,-54.999,0
2720.25,-55.0897,-55.0897,0
2720.5,-55.1778,-55.1778,0
2720.75,-55.2633,-55.2633,0
2721,-55.3458,-55.3458,0
2721.25,-55.4254,-55.4254,0
2721.5,-55.5019,-55.5019,0
2721.75,-55.5753,-55.5753,0
2722,-55.6456,-55.6456,0
2722.25,-55.7128,-55.7128,0
2722.5,-55.7769,-55.7769,0
2722.75,-55.8379,-55.8379,0
2723,-55.8959,-55.8959,0
2723.25,-55.9509,-55.9509,0
2723.5,-56.003,-56.003,0
2723.75,-56.0522,-56.0522,0
2724,-56.0985,-56.0985,0
2724.25,-56.1421,-56.1421,0
2724.5,-56.1831,-56.1831,0
2724.75,-56.2214,-56.2214,0
2725,-56.2572,-56.2572,0
2725.25,-56.2905,-56.2905,0
2725.5,-56.3214,-56.3214,0
2725.75,-56.3499,-56.3499,0
2726,-56.3761,-56.3761,0
2726.25,-56.4002,-56.4002,0
2726.5,-56.4221,-56.4221,0
2726.75,-56.4418,-56.4418,0
2727,-56.4596,-56.4596,0
2727.25,-56.4754,-56.4754,0
2727.5,-56.4892,-56.4892,0
2727.75,-56.5012,-56.5012,0
2728,-56.5114,-56.5114,0
2728.25,-56.5198,-56.5198,0
2728.5,-56.5266,-56.5266,0
2728.75,-56.5316,-56.5316,0
2729,-56.5351,-56.5351,0
2729.25,-56.5369,-56.5369,0
2729.5,-56.5373,-56.5373,0
2729.75,-56.5361,-56.5361,0
2730,-56.5335,-56.5335,0
2730.25,-56.5295,-56.5295,0
2730.5,-56.5241,-56.5241,0
2730.75,-56.5174,-56.5174,0
2731,-56.5094,-56.5094,0
2731.25,-56.5001,-56.5001,0
2731.5,-56.4896,-56.4896,0
2731.75,-56.4778,-56.4778,0
2732,-56.4649,-56.4649,0
2732.25,-56.4508,-56.4508,0
2732.5,-56.4356,-56.4356,0
2732.75,-56.4192,-56.4192,0
2733,-56.4018,-56.4018,0
2733.25,-56.3834,-56.3834,0
2733.5,-56.3639,-56.3639,0
2733.75,-56.3433,-56.3433,0
2734,-56.3218,-56.3218,0
2734.25,-56.2993,-56.2993,0
2734.5,-56.2759,-56.2759,0
2734.75,-56.2515,-56.2515,0
2735,-56.2261,-56.2261,0
2735.25,-56.1999,-56.1999,0
2735.5,-56.1728,-56.1728,0
2735.75,-56.1447,-56.1447,0
2736,-56.1158,-56.1158,0
2736.25,-56.086,-56.086,0
2736.5,-56.0554,-56.0554,0
2736.75,-56.0239,-56.0239,0
2737,-55.9916,-55.9916,0
2737.25,-55.9584,-55.9584,0
2737.5,-55.9245,-55.9245,0
2737.75,-55.8897,-55.8897,0
2738,-55.8541,-55.8541,0
2738.25,-55.8177,-55.8177,0
2738.5,-55.7805,-55.7805,0
2738.75,-55.7424,-55.7424,0
2739,-55.7036,-55.7036,0
2739.25,-55.664,-55.664,0
2739.5,-55.6236,-55.6236,0
2739.75,-55.5824,-55.5824,0
2740,-55.5404,-55.5404,0
2740.25,-55.4975,-55.4975,0
2740.5,-55.4539,-55.4539,0
2740.75,-55.4094,-55.4094,0
2741,-55.3642,-55.3642,0
2741.25,-55.3181,-55.3181,0
2741.5,-55.2711,-55.2711,0
2741.75,-55.2233,-55.2233,0
2742,-55.1747,-55.1747,0
2742.25,-55.1251,-55.1251,0
2742.5,-55.0747,-55.0747,0
2742.75,-55.0234,-55.0234,0
2743,-54.9712,-54.9712,0
2743.25,-54.918,-54.918,0
2743.5,-54.8638,-54.8638,0
2743.75,-54.8087,-54.8087,0
2744,-54.7525,-54.7525,0
2744.25,-54.6953,-54.6953,0
2744.5,-54.637,-54.637,0
2744.75,-54.5776,-54.5776,0
2745,-54.517,-54.517,0
2745.25,-54.4552,-54.4552,0
2745.5,-54.3922,-54.3922,0
2745.75,-54.3279,-54.3279,0
2746,-54.2622,-54.2622,0
2746.25,-54.1952,-54.1952,0
2746.5,-54.1266,-54.1266,0
2746.75,-54.0564,-54.0564,0
2747,-53.9846,-53.9846,0
2747.25,-53.9111,-53.9111,0
2747.5,-53.8356,-53.8356,0
2747.75,-53.7582,-53.7582,0
2748,-53.6787,-53.6787,0
2748.25,-53.5968,-53.5968,0
2748.5,-53.5126,-53.5126,0
2748.75,-53.4256,-53.4256,0
2749,-53.3358,-53.3358,0
2749.25,-53.2428,-53.2428,0
2749.5,-53.1463,-53.1463,0
2749.75,-53.0459,-53.0459,0
2750,-52.9413,-52.9413,0
2750.25,-52.8318,-52.8318,0
2750.5,-52.7169,-52.7169,0
2750.75,-52.5958,-52.5958,0
2751,-52.4674,-52.4674,0
2751.25,-52.3306,-52.3306,0
2751.5,-52.1838,-52.1838,0
2751.75,-52.0248,-52.0248,0
2752,-51.8508,-51.8508,0
2752.25,-51.6578,-51.6578,0
2752.5,-51.4397,-51.4397,0
2752.75,-51.1874,-51.1874,0
2753,-50.8852,-50.8852,0
2753.25,-50.5039,-50.5039,0
2753.5,-49.978,-49.978,0
2753.75,-49.1061,-49.1061,0
2754,-46.2219,-46.2219,0
2754.25,7.35692,7.35692,0
2754.5,9.8702,9.8702,0
2754.75,-5.71018,-5.71018,0
2755,-16.815,-16.815,0
2755.25,-26.3262,-26.3262,0
2755.5,-36.9073,-36.9073,0
2755.75,-45.9733,-45.9733,0
2756,-50.0894,-50.0894,0
2756.25,-51.8656,-51.8656,0
2756.5,-52.7215,-52.7215,0
2756.75,-53.1539,-53.1539,0
2757,-53.3782,-53.3782,0
2757.25,-53.5,-53.5,0
2757.5,-53.5738,-53.5738,0
2757.75,-53.6283,-53.6283,0
2758,-53.6785,-53.6785,0
2758.25,-53.7315,-53.7315,0
2758.5,-53.7908,-53.7908,0
2758.75,-53.8572,-53.8572,0
2759,-53.9303,-53.9303,0
2759.25,-54.0095,-54.0095,0
2759.5,-54.0935,-54.0935,0
2759.75,-54.1811,-54.1811,0
2760,-54.2714,-54.2714,0
2760.25,-54.3633,-54.3633,0
2760.5,-54.4559,-54.4559,0
2760.75,-54.5484,-54.5484,0
2761,-54.6402,-54.6402,0
2761.25,-54.7308,-54.7308,0
2761.5,-54.8197,-54.8197,0
2761.75,-54.9066,-54.9066,0
2762,-54.9911,-54.9911,0
2762.25,-55.0732,-55.0732,0
2762.5,-55.1525,-55.1525,0
2762.75,-55.229,-55.229,0
2763,-55.3025,-55.3025,0
2763.25,-55.3731,-55.3731,0
2763.5,-55.4407,-55.4407,0
2763.75,-55.5053,-55.5053,0
2764,-55.5669,-55.5669,0
2764.25,-55.6254,-55.6254,0
2764.5,-55.6811,-55.6811,0
2764.75,-55.7338,-55.7338,0
2765,-55.7836,-55.7836,0
2765.25,-55.8306,-55.8306,0
2765.5,-55.8749,-55.8749,0
2765.75,-55.9165,-55.9165,0
2766,-55.9554,-55.9554,0
2766.25,-55.9918,-55.9918,0
2766.5,-56.0256,-56.0256,0
2766.75,-56.057,-56.057,0
2767,-56.086,-56.086,0
2767.25,-56.1127,-56.1127,0
2767.5,-56.1372,-56.1372,0
2767.75,-56.1594,-56.1594,0
2768,-56.1795,-56.1795,0
2768.25,-56.1976,-56.1976,0
2768.5,-56.2136,-56.2136,0
2768.75,-56.2277,-56.2277,0
2769,-56.2399,-56.2399,0
2769.25,-56.2502,-56.2502,0
2769.5,-56.2587,-56.2587,0
2769.75,-56.2655,-56.2655,0
2770,-56.2705,-56.2705,0
2770.25,-56.274,-56.274,0
2770.5,-56.2758,-56.2758,0
2770.75,-56.276,-56.276,0
2771,-56.2747,-56.2747,0
2771.25,-56.2719,-56.2719,0
2771.5,-56.2676,-56.2676,0
2771.75,-56.262,-56.262,0
2772,-56.255,-56.255,0
2772.25,-56.2466,-56.2466,0
2772.5,-56.2369,-56.2369,0
2772.75,-56.2259,-56.2259,0
2773,-56.2137,-56.2137,0
2773.25,-56.2003,-56.2003,0
2773.5,-56.1856,-56.1856,0
2773.75,-56.1698,-56.1698,0
2774,-56.1528,-56.1528,0
2774.25,-56.1348,-56.1348,0
2774.5,-56.1156,-56.1156,0
2774.75,-56.0953,-56.0953,0
2775,-56.074,-56.074,0
2775.25,-56.0516,-56.0516,0
2775.5,-56.0283,-56.0283,0
2775.75,-56.0039,-56.0039,0
2776,-55.9785,-55.9785,0
2776.25,-55.9521,-55.9521,0
2776.5,-55.9248,-55.9248,0
2776.75,-55.8965,-55.8965,0
2777,-55.8673,-55.8673,0
2777.25,-55.8372,-55.8372,0
2777.5,-55.8062,-55.8062,0
2777.75,-55.7742,-55.7742,0
2778,-55.7414,-55.7414,0
2778.25,-55.7076,-55.7076,0
2778.5,-55.673,-55.673,0
2778.75,-55.6375,-55.6375,0
2779,-55.6011,-55.6011,0
2779.25,-55.5639,-55.5639,0
2779.5,-55.5257,-55.5257,0
2779.75,-55.4868,-55.4868,0
2780,-55.4469,-55.4469,0
2780.25,-55.4061,-55.4061,0
2780.5,-55.3645,-55.3645,0
2780.75,-55.322,-55.322,0
2781,-55.2787,-55.2787,0
2781.25,-55.2344,-55.2344,0
2781.5,-55.1893,-55.1893,0
2781.75,-55.1432,-55.1432,0
2782,-55.0963,-55.0963,0
2782.25,-55.0484,-55.0484,0
2782.5,-54.9996,-54.9996,0
2782.75,-54.9498,-54.9498,0
2783,-54.899,-54.899,0
2783.25,-54.8473,-54.8473,0
2783.5,-54.7946,-54.7946,0
2783.75,-54.7408,-54.7408,0
2784,-54.686,-54.686,0
2784.25,-54.6301,-54.6301,0
2784.5,-54.5731,-54.5731,0
2784.75,-54.515,-54.515,0
2785,-54.4557,-54.4557,0
2785.25,-54.3951,-54.3951,0
2785.5,-54.3333,-54.3333,0
2785.75,-54.2701,-54.2701,0
2786,-54.2056,-54.2056,0
2786.25,-54.1397,-54.1397,0
2786.5,-54.0722,-54.0722,0
2786.75,-54.0032,-54.0032,0
2787,-53.9325,-53.9325,0
2787.25,-53.86,-53.86,0
2787.5,-53.7857,-53.7857,0
2787.75,-53.7094,-53.7094,0
2788,-53.631,-53.631,0
2788.25,-53.5503,-53.5503,0
2788.5,-53.4672,-53.4672,0
2788.75,-53.3815,-53.3815,0
2789,-53.293,-53.293,0
2789.25,-53.2013,-53.2013,0
2789.5,-53.1063,-53.1063,0
2789.75,-53.0075,-53.0075,0
2790,-52.9045,-52.9045,0
2790.25,-52.7968,-52.7968,0
2790.5,-52.684,-52.684,0
2790.75,-52.5651,-52.5651,0
2791,-52.4393,-52.4393,0
2791.25,-52.3056,-52.3056,0
2791.5,-52.1623,-52.1623,0
2791.75,-52.0076,-52.0076,0
2792,-51.839,-51.839,0
2792.25,-51.6528,-51.6528,0
2792.5,-51.4438,-51.4438,0
2792.75,-51.2041,-51.2041,0
2793,-50.9206,-50.9206,0
2793.25,-50.5698,-50.5698,0
2793.5,-50.1025,-50.1025,0
2793.75,-49.3854,-49.3854,0
2794,-47.742,-47.742,0
2794.25,-27.3499,-27.3499,0
2794.5,15.886,15.886,0
2794.75,-1.29015,-1.29015,0
2795,-13.5237,-13.5237,0
2795.25,-23.1846,-23.1846,0
2795.5,-33.2593,-33.2593,0
2795.75,-43.5691,-43.5691,0
2796,-49.098,-49.098,0
2796.25,-51.396,-51.396,0
2796.5,-52.4686,-52.4686,0
2796.75,-53.0013,-53.0013,0
2797,-53.2723,-53.2723,0
2797.25,-53.4138,-53.4138,0
2797.5,-53.4933,-53.4933,0
2797.75,-53.5461,-53.5461,0
2798,-53.5907,-53.5907,0
2798.25,-53.6364,-53.6364,0
2798.5,-53.6877,-53.6877,0
2798.75,-53.7459,-53.7459,0
2799,-53.8111,-53.8111,0
2799.25,-53.8827,-53.8827,0
2799.5,-53.9596,-53.9596,0
2799.75,-54.0407,-54.0407,0
2800,-54.1249,-54.1249,0
2800.25,-54.2111,-54.2111,0
2800.5,-54.2983,-54.2983,0
2800.75,-54.3859,-54.3859,0
2801,-54.4731,-54.4731,0
2801.25,-54.5594,-54.5594,0
2801.5,-54.6442,-54.6442,0
2801.75,-54.7273,-54.7273,0
2802,-54.8083,-54.8083,0
2802.25,-54.8869,-54.8869,0
2802.5,-54.963,-54.963,0
2802.75,-55.0364,-55.0364,0
2803,-55.107,-55.107,0
2803.25,-55.1748,-55.1748,0
2803.5,-55.2397,-55.2397,0
2803.75,-55.3017,-55.3017,0
2804,-55.3607,-55.3607,0
2804.25,-55.4169,-55.4169,0
2804.5,-55.4702,-55.4702,0
2804.75,-55.5207,-55.5207,0
2805,-55.5683,-55.5683,0
2805.25,-55.6132,-55.6132,0
2805.5,-55.6554,-55.6554,0
2805.75,-55.6949,-55.6949,0
2806,-55.7319,-55.7319,0
2806.25,-55.7663,-55.7663,0
2806.5,-55.7982,-55.7982,0
2806.75,-55.8277,-55.8277,0
2807,-55.8549,-55.8549,0
2807.25,-55.8798,-55.8798,0
2807.5,-55.9025,-55.9025,0
2807.75,-55.923,-55.923,0
2808,-55.9414,-55.9414,0
2808.25,-55.9577,-55.9577,0
2808.5,-55.9721,-55.9721,0
2808.75,-55.9844,-55.9844,0
2809,-55.9949,-55.9949,0
2809.25,-56.0036,-56.0036,0
2809.5,-56.0105,-56.0105,0
2809.75,-56.0156,-56.0156,0
2810,-56.019,-56.019,0
2810.25,-56.0208,-56.0208,0
2810.5,-56.0209,-56.0209,0
2810.75,-56.0195,-56.0195,0
2811,-56.0166,-56.0166,0
2811.25,-56.0122,-56.0122,0
2811.5,-56.0063,-56.0063,0
2811.75,-55.999,-55.999,0
2812,-55.9903,-55.9903,0
2812.25,-55.9803,-55.9803,0
2812.5,-55.9689,-55.9689,0
2812.75,-55.9562,-55.9562,0
2813,-55.9423,-55.9423,0
2813.25,-55.9272,-55.9272,0
2813.5,-55.9108,-55.9108,0
2813.75,-55.8932,-55.8932,0
2814,-55.8745,-55.8745,0
2814.25,-55.8546,-55.8546,0
2814.5,-55.8337,-55.8337,0
2814.75,-55.8116,-55.8116,0
2815,-55.7884,-55.7884,0
2815.25,-55.7641,-55.7641,0
2815.5,-55.7388,-55.7388,0
2815.75,-55.7125,-55.7125,0
2816,-55.6851,-55.6851,0
2816.25,-55.6568,-55.6568,0
2816.5,-55.6274,-55.6274,0
2816.75,-55.597,-55.597,0
2817,-55.5657,-55.5657,0
2817.25,-55.5334,-55.5334,0
2817.5,-55.5001,-55.5001,0
2817.75,-55.4659,-55.4659,0
2818,-55.4307,-55.4307,0
2818.25,-55.3946,-55.3946,0
2818.5,-55.3576,-55.3576,0
2818.75,-55.3196,-55.3196,0
2819,-55.2806,-55.2806,0
2819.25,-55.2407,-55.2407,0
2819.5,-55.1999,-55.1999,0
2819.75,-55.1581,-55.1581,0
2820,-55.1154,-55.1154,0
2820.25,-55.0717,-55.0717,0
2820.5,-55.0271,-55.0271,0
2820.75,-54.9815,-54.9815,0
2821,-54.9349,-54.9349,0
2821.25,-54.8873,-54.8873,0
2821.5,-54.8387,-54.8387,0
2821.75,-54.7891,-54.7891,0
2822,-54.7384,-54.7384,0
2822.25,-54.6867,-54.6867,0
2822.5,-54.6339,-54.6339,0
2822.75,-54.58,-54.58,0
2823,-54.525,-54.525,0
2823.25,-54.4688,-54.4688,0
2823.5,-54.4114,-54.4114,0
2823.75,-54.3528,-54.3528,0
2824,-54.2929,-54.2929,0
2824.25,-54.2316,-54.2316,0
2824.5,-54.169,-54.169,0
2824.75,-54.105,-54.105,0
2825,-54.0395,-54.0395,0
2825.25,-53.9724,-53.9724,0
2825.5,-53.9037,-53.9037,0
2825.75,-53.8333,-53.8333,0
2826,-53.7611,-53.7611,0
2826.25,-53.6869,-53.6869,0
2826.5,-53.6107,-53.6107,0
2826.75,-53.5324,-53.5324,0
2827,-53.4517,-53.4517,0
2827.25,-53.3684,-53.3684,0
2827.5,-53.2825,-53.2825,0
2827.75,-53.1937,-53.1937,0
2828,-53.1017,-53.1017,0
2828.25,-53.0061,-53.0061,0
2828.5,-52.9067,-52.9067,0
2828.75,-52.803,-52.803,0
2829,-52.6945,-52.6945,0
2829.25,-52.5806,-52.5806,0
2829.5,-52.4604,-52.4604,0
2829.75,-52.3331,-52.3331,0
2830,-52.1974,-52.1974,0
2830.25,-52.0518,-52.0518,0
2830.5,-51.8943,-51.8943,0
2830.75,-51.722,-51.722,0
2831,-51.5311,-51.5311,0
2831.25,-51.3158,-51.3158,0
2831.5,-51.0672,-51.0672,0
2831.75,-50.7704,-50.7704,0
2832,-50.3976,-50.3976,0
2832.25,-49.8879,-49.8879,0
2832.5,-49.0582,-49.0582,0
2832.75,-46.5759,-46.5759,0
2833,-2.09647,-2.09647,0
2833.25,11.1458,11.1458,0
2833.5,-4.69156,-4.69156,0
2833.75,-15.984,-15.984,0
2834,-25.4609,-25.4609,0
2834.25,-35.8926,-35.8926,0
2834.5,-45.3597,-45.3597,0
2834.75,-49.8114,-49.8114,0
2835,-51.6998,-51.6998,0
2835.25,-52.5964,-52.5964,0
2835.5,-53.042,-53.042,0
2835.75,-53.267,-53.267,0
2836,-53.3831,-53.3831,0
2836.25,-53.4479,-53.4479,0
2836.5,-53.4917,-53.4917,0
2836.75,-53.5303,-53.5303,0
2837,-53.5714,-53.5714,0
2837.25,-53.6186,-53.6186,0
2837.5,-53.6729,-53.6729,0
2837.75,-53.7342,-53.7342,0
2838,-53.8017,-53.8017,0
2838.25,-53.8743,-53.8743,0
2838.5,-53.9509,-53.9509,0
2838.75,-54.0303,-54.0303,0
2839,-54.1117,-54.1117,0
2839.25,-54.1942,-54.1942,0
2839.5,-54.2768,-54.2768,0
2839.75,-54.3591,-54.3591,0
2840,-54.4404,-54.4404,0
2840.25,-54.5204,-54.5204,0
2840.5,-54.5986,-54.5986,0
2840.75,-54.6747,-54.6747,0
2841,-54.7486,-54.7486,0
2841.25,-54.8201,-54.8201,0
2841.5,-54.8889,-54.8889,0
2841.75,-54.9551,-54.9551,0
2842,-55.0185,-55.0185,0
2842.25,-55.0791,-55.0791,0
2842.5,-55.1369,-55.1369,0
2842.75,-55.1919,-55.1919,0
2843,-55.2441,-55.2441,0
2843.25,-55.2935,-55.2935,0
2843.5,-55.3402,-55.3402,0
2843.75,-55.3841,-55.3841,0
2844,-55.4254,-55.4254,0
2844.25,-55.464,-55.464,0
2844.5,-55.5001,-55.5001,0
2844.75,-55.5336,-55.5336,0
2845,-55.5647,-55.5647,0
2845.25,-55.5934,-55.5934,0
2845.5,-55.6198,-55.6198,0
2845.75,-55.6439,-55.6439,0
2846,-55.6657,-55.6657,0
2846.25,-55.6854,-55.6854,0
2846.5,-55.703,-55.703,0
2846.75,-55.7185,-55.7185,0
2847,-55.732,-55.732,0
2847.25,-55.7435,-55.7435,0
2847.5,-55.7531,-55.7531,0
2847.75,-55.7609,-55.7609,0
2848,-55.7669,-55.7669,0
2848.25,-55.7712,-55.7712,0
2848.5,-55.7737,-55.7737,0
2848.75,-55.7745,-55.7745,0
2849,-55.7737,-55.7737,0
2849.25,-55.7714,-55.7714,0
2849.5,-55.7675,-55.7675,0
2849.75,-55.762,-55.762,0
2850,-55.7551,-55.7551,0
2850.25,-55.7468,-55.7468,0
2850.5,-55.737,-55.737,0
2850.75,-55.7259,-55.7259,0
2851,-55.7134,-55.7134,0
2851.25,-55.6997,-55.6997,0
2851.5,-55.6846,-55.6846,0
2851.75,-55.6682,-55.6682,0
2852,-55.6506,-55.6506,0
2852.25,-55.6318,-55.6318,0
2852.5,-55.6118,-55.6118,0
2852.75,-55.5906,-55.5906,0
2853,-55.5683,-55.5683,0
2853.25,-55.5448,-55.5448,0
2853.5,-55.5202,-55.5202,0
2853.75,-55.4945,-55.4945,0
2854,-55.4677,-55.4677,0
2854.25,-55.4398,-55.4398,0
2854.5,-55.4109,-55.4109,0
2854.75,-55.3809,-55.3809,0
2855,-55.3498,-55.3498,0
2855.25,-55.3178,-55.3178,0
2855.5,-55.2847,-55.2847,0
2855.75,-55.2505,-55.2505,0
2856,-55.2154,-55.2154,0
2856.25,-55.1792,-55.1792,0
2856.5,-55.142,-55.142,0
2856.75,-55.1038,-55.1038,0
2857,-55.0646,-55.0646,0
2857.25,-55.0244,-55.0244,0
