# kopru_tumbacak_raster.png kaynak verisi: aksiyon potansiyeli zamanlari
t_s,kaynak,ad,grup
0.767875,internoron,PF_diz_flx,-
0.776900,internoron,PF_diz_flx,-
0.785950,internoron,PF_diz_flx,-
0.794975,internoron,PF_diz_flx,-
0.804000,internoron,PF_diz_flx,-
0.813025,internoron,PF_diz_flx,-
0.822075,internoron,PF_diz_flx,-
0.831100,internoron,PF_diz_flx,-
0.840125,internoron,PF_diz_flx,-
0.849175,internoron,PF_diz_flx,-
0.858200,internoron,PF_diz_flx,-
0.867250,internoron,PF_diz_flx,-
0.876275,internoron,PF_diz_flx,-
0.885350,internoron,PF_diz_flx,-
0.894775,internoron,PF_diz_flx,-
0.911125,internoron,PF_diz_flx,-
1.072050,internoron,PF_diz_flx,-
1.082050,internoron,PF_diz_flx,-
1.091175,internoron,PF_diz_flx,-
1.100200,internoron,PF_diz_flx,-
1.109250,internoron,PF_diz_flx,-
1.118275,internoron,PF_diz_flx,-
1.127300,internoron,PF_diz_flx,-
1.136325,internoron,PF_diz_flx,-
1.145375,internoron,PF_diz_flx,-
1.154400,internoron,PF_diz_flx,-
1.163425,internoron,PF_diz_flx,-
1.172450,internoron,PF_diz_flx,-
1.181475,internoron,PF_diz_flx,-
1.190525,internoron,PF_diz_flx,-
1.199550,internoron,PF_diz_flx,-
1.208575,internoron,PF_diz_flx,-
1.217600,internoron,PF_diz_flx,-
1.226650,internoron,PF_diz_flx,-
1.235675,internoron,PF_diz_flx,-
1.244725,internoron,PF_diz_flx,-
1.253750,internoron,PF_diz_flx,-
1.262800,internoron,PF_diz_flx,-
1.271875,internoron,PF_diz_flx,-
1.281300,internoron,PF_diz_flx,-
1.297575,internoron,PF_diz_flx,-
1.458575,internoron,PF_diz_flx,-
1.468575,internoron,PF_diz_flx,-
1.477700,internoron,PF_diz_flx,-
1.486750,internoron,PF_diz_flx,-
1.495775,internoron,PF_diz_flx,-
1.504800,internoron,PF_diz_flx,-
1.513825,internoron,PF_diz_flx,-
1.522850,internoron,PF_diz_flx,-
1.531900,internoron,PF_diz_flx,-
1.540925,internoron,PF_diz_flx,-
1.549950,internoron,PF_diz_flx,-
1.558975,internoron,PF_diz_flx,-
1.568025,internoron,PF_diz_flx,-
1.577050,internoron,PF_diz_flx,-
1.586075,internoron,PF_diz_flx,-
1.595100,internoron,PF_diz_flx,-
1.604150,internoron,PF_diz_flx,-
1.613175,internoron,PF_diz_flx,-
1.622200,internoron,PF_diz_flx,-
1.631250,internoron,PF_diz_flx,-
1.640275,internoron,PF_diz_flx,-
1.649325,internoron,PF_diz_flx,-
1.658400,internoron,PF_diz_flx,-
1.667825,internoron,PF_diz_flx,-
1.684150,internoron,PF_diz_flx,-
1.845100,internoron,PF_diz_flx,-
1.855100,internoron,PF_diz_flx,-
1.864225,internoron,PF_diz_flx,-
1.873275,internoron,PF_diz_flx,-
1.882300,internoron,PF_diz_flx,-
1.891325,internoron,PF_diz_flx,-
1.900350,internoron,PF_diz_flx,-
1.909400,internoron,PF_diz_flx,-
1.918425,internoron,PF_diz_flx,-
1.927450,internoron,PF_diz_flx,-
1.936475,internoron,PF_diz_flx,-
1.945500,internoron,PF_diz_flx,-
1.954550,internoron,PF_diz_flx,-
1.963575,internoron,PF_diz_flx,-
1.972600,internoron,PF_diz_flx,-
1.981625,internoron,PF_diz_flx,-
1.990675,internoron,PF_diz_flx,-
1.999700,internoron,PF_diz_flx,-
2.008725,internoron,PF_diz_flx,-
2.017775,internoron,PF_diz_flx,-
2.026800,internoron,PF_diz_flx,-
2.035850,internoron,PF_diz_flx,-
2.044925,internoron,PF_diz_flx,-
2.054350,internoron,PF_diz_flx,-
2.070625,internoron,PF_diz_flx,-
2.231650,internoron,PF_diz_flx,-
2.241625,internoron,PF_diz_flx,-
2.250750,internoron,PF_diz_flx,-
2.259800,internoron,PF_diz_flx,-
2.268825,internoron,PF_diz_flx,-
2.277850,internoron,PF_diz_flx,-
2.286875,internoron,PF_diz_flx,-
2.295925,internoron,PF_diz_flx,-
2.304950,internoron,PF_diz_flx,-
2.313975,internoron,PF_diz_flx,-
2.323000,internoron,PF_diz_flx,-
2.332050,internoron,PF_diz_flx,-
2.341075,internoron,PF_diz_flx,-
2.350100,internoron,PF_diz_flx,-
2.359125,internoron,PF_diz_flx,-
2.368150,internoron,PF_diz_flx,-
2.377200,internoron,PF_diz_flx,-
2.386225,internoron,PF_diz_flx,-
2.395250,internoron,PF_diz_flx,-
2.404300,internoron,PF_diz_flx,-
2.413325,internoron,PF_diz_flx,-
2.422375,internoron,PF_diz_flx,-
2.431450,internoron,PF_diz_flx,-
2.440875,internoron,PF_diz_flx,-
2.457200,internoron,PF_diz_flx,-
2.618175,internoron,PF_diz_flx,-
2.628150,internoron,PF_diz_flx,-
2.637275,internoron,PF_diz_flx,-
2.646325,internoron,PF_diz_flx,-
2.655350,internoron,PF_diz_flx,-
2.664375,internoron,PF_diz_flx,-
2.673400,internoron,PF_diz_flx,-
2.682450,internoron,PF_diz_flx,-
2.691475,internoron,PF_diz_flx,-
2.700500,internoron,PF_diz_flx,-
2.709525,internoron,PF_diz_flx,-
2.718575,internoron,PF_diz_flx,-
2.727600,internoron,PF_diz_flx,-
2.736625,internoron,PF_diz_flx,-
2.745650,internoron,PF_diz_flx,-
2.754700,internoron,PF_diz_flx,-
2.763725,internoron,PF_diz_flx,-
2.772750,internoron,PF_diz_flx,-
2.781775,internoron,PF_diz_flx,-
2.790825,internoron,PF_diz_flx,-
2.799850,internoron,PF_diz_flx,-
2.808900,internoron,PF_diz_flx,-
2.817975,internoron,PF_diz_flx,-
2.827400,internoron,PF_diz_flx,-
2.843700,internoron,PF_diz_flx,-
0.013350,internoron,IIrly_diz_flx,-
0.030775,internoron,IIrly_diz_flx,-
0.045525,internoron,IIrly_diz_flx,-
0.058075,internoron,IIrly_diz_flx,-
0.070050,internoron,IIrly_diz_flx,-
0.086275,internoron,IIrly_diz_flx,-
0.102150,internoron,IIrly_diz_flx,-
0.116975,internoron,IIrly_diz_flx,-
0.130775,internoron,IIrly_diz_flx,-
0.143725,internoron,IIrly_diz_flx,-
0.156050,internoron,IIrly_diz_flx,-
0.167950,internoron,IIrly_diz_flx,-
0.179600,internoron,IIrly_diz_flx,-
0.191450,internoron,IIrly_diz_flx,-
0.203250,internoron,IIrly_diz_flx,-
0.214850,internoron,IIrly_diz_flx,-
0.226350,internoron,IIrly_diz_flx,-
0.237675,internoron,IIrly_diz_flx,-
0.248925,internoron,IIrly_diz_flx,-
0.268225,internoron,IIrly_diz_flx,-
0.282000,internoron,IIrly_diz_flx,-
0.295600,internoron,IIrly_diz_flx,-
0.308650,internoron,IIrly_diz_flx,-
0.321625,internoron,IIrly_diz_flx,-
0.334975,internoron,IIrly_diz_flx,-
0.348275,internoron,IIrly_diz_flx,-
0.361025,internoron,IIrly_diz_flx,-
0.373900,internoron,IIrly_diz_flx,-
0.387050,internoron,IIrly_diz_flx,-
0.400425,internoron,IIrly_diz_flx,-
0.414150,internoron,IIrly_diz_flx,-
0.426175,internoron,IIrly_diz_flx,-
0.445325,internoron,IIrly_diz_flx,-
0.464450,internoron,IIrly_diz_flx,-
0.483550,internoron,IIrly_diz_flx,-
0.502725,internoron,IIrly_diz_flx,-
0.525100,internoron,IIrly_diz_flx,-
0.546975,internoron,IIrly_diz_flx,-
0.564625,internoron,IIrly_diz_flx,-
0.580325,internoron,IIrly_diz_flx,-
0.595400,internoron,IIrly_diz_flx,-
0.609950,internoron,IIrly_diz_flx,-
0.624100,internoron,IIrly_diz_flx,-
0.638000,internoron,IIrly_diz_flx,-
0.651500,internoron,IIrly_diz_flx,-
0.664525,internoron,IIrly_diz_flx,-
0.678350,internoron,IIrly_diz_flx,-
0.692350,internoron,IIrly_diz_flx,-
0.706275,internoron,IIrly_diz_flx,-
0.719825,internoron,IIrly_diz_flx,-
0.733275,internoron,IIrly_diz_flx,-
0.746875,internoron,IIrly_diz_flx,-
0.760100,internoron,IIrly_diz_flx,-
0.773250,internoron,IIrly_diz_flx,-
0.786325,internoron,IIrly_diz_flx,-
0.801100,internoron,IIrly_diz_flx,-
0.815475,internoron,IIrly_diz_flx,-
0.835825,internoron,IIrly_diz_flx,-
0.855975,internoron,IIrly_diz_flx,-
0.876450,internoron,IIrly_diz_flx,-
0.898825,internoron,IIrly_diz_flx,-
0.922550,internoron,IIrly_diz_flx,-
0.943100,internoron,IIrly_diz_flx,-
0.958575,internoron,IIrly_diz_flx,-
0.973275,internoron,IIrly_diz_flx,-
0.987400,internoron,IIrly_diz_flx,-
1.000975,internoron,IIrly_diz_flx,-
1.014175,internoron,IIrly_diz_flx,-
1.027175,internoron,IIrly_diz_flx,-
1.039625,internoron,IIrly_diz_flx,-
1.053075,internoron,IIrly_diz_flx,-
1.066750,internoron,IIrly_diz_flx,-
1.080125,internoron,IIrly_diz_flx,-
1.093150,internoron,IIrly_diz_flx,-
1.106350,internoron,IIrly_diz_flx,-
1.119525,internoron,IIrly_diz_flx,-
1.132300,internoron,IIrly_diz_flx,-
1.145100,internoron,IIrly_diz_flx,-
1.157750,internoron,IIrly_diz_flx,-
1.170575,internoron,IIrly_diz_flx,-
1.183575,internoron,IIrly_diz_flx,-
1.196350,internoron,IIrly_diz_flx,-
1.209700,internoron,IIrly_diz_flx,-
1.229875,internoron,IIrly_diz_flx,-
1.249400,internoron,IIrly_diz_flx,-
1.271275,internoron,IIrly_diz_flx,-
1.294250,internoron,IIrly_diz_flx,-
1.316900,internoron,IIrly_diz_flx,-
1.334000,internoron,IIrly_diz_flx,-
1.348825,internoron,IIrly_diz_flx,-
1.363175,internoron,IIrly_diz_flx,-
1.377125,internoron,IIrly_diz_flx,-
1.390600,internoron,IIrly_diz_flx,-
1.403800,internoron,IIrly_diz_flx,-
1.416650,internoron,IIrly_diz_flx,-
1.429000,internoron,IIrly_diz_flx,-
1.443075,internoron,IIrly_diz_flx,-
1.457050,internoron,IIrly_diz_flx,-
1.470900,internoron,IIrly_diz_flx,-
1.484400,internoron,IIrly_diz_flx,-
1.497750,internoron,IIrly_diz_flx,-
1.511025,internoron,IIrly_diz_flx,-
1.523900,internoron,IIrly_diz_flx,-
1.536650,internoron,IIrly_diz_flx,-
1.549275,internoron,IIrly_diz_flx,-
1.562000,internoron,IIrly_diz_flx,-
1.574725,internoron,IIrly_diz_flx,-
1.587175,internoron,IIrly_diz_flx,-
1.603400,internoron,IIrly_diz_flx,-
1.623650,internoron,IIrly_diz_flx,-
1.643450,internoron,IIrly_diz_flx,-
1.664125,internoron,IIrly_diz_flx,-
1.687750,internoron,IIrly_diz_flx,-
1.709875,internoron,IIrly_diz_flx,-
1.726575,internoron,IIrly_diz_flx,-
1.741975,internoron,IIrly_diz_flx,-
1.756900,internoron,IIrly_diz_flx,-
1.771375,internoron,IIrly_diz_flx,-
1.785475,internoron,IIrly_diz_flx,-
1.799250,internoron,IIrly_diz_flx,-
1.812475,internoron,IIrly_diz_flx,-
1.825650,internoron,IIrly_diz_flx,-
1.839600,internoron,IIrly_diz_flx,-
1.853525,internoron,IIrly_diz_flx,-
1.867400,internoron,IIrly_diz_flx,-
1.881000,internoron,IIrly_diz_flx,-
1.893850,internoron,IIrly_diz_flx,-
1.906825,internoron,IIrly_diz_flx,-
1.919475,internoron,IIrly_diz_flx,-
1.932225,internoron,IIrly_diz_flx,-
1.945025,internoron,IIrly_diz_flx,-
1.957950,internoron,IIrly_diz_flx,-
1.971375,internoron,IIrly_diz_flx,-
1.989350,internoron,IIrly_diz_flx,-
2.009725,internoron,IIrly_diz_flx,-
2.030075,internoron,IIrly_diz_flx,-
2.052375,internoron,IIrly_diz_flx,-
2.076325,internoron,IIrly_diz_flx,-
2.097925,internoron,IIrly_diz_flx,-
2.113575,internoron,IIrly_diz_flx,-
2.128300,internoron,IIrly_diz_flx,-
2.142525,internoron,IIrly_diz_flx,-
2.156250,internoron,IIrly_diz_flx,-
2.169550,internoron,IIrly_diz_flx,-
2.182625,internoron,IIrly_diz_flx,-
2.195225,internoron,IIrly_diz_flx,-
2.207450,internoron,IIrly_diz_flx,-
2.221425,internoron,IIrly_diz_flx,-
2.235350,internoron,IIrly_diz_flx,-
2.248900,internoron,IIrly_diz_flx,-
2.262200,internoron,IIrly_diz_flx,-
2.275500,internoron,IIrly_diz_flx,-
2.288475,internoron,IIrly_diz_flx,-
2.301250,internoron,IIrly_diz_flx,-
2.313925,internoron,IIrly_diz_flx,-
2.326900,internoron,IIrly_diz_flx,-
2.339675,internoron,IIrly_diz_flx,-
2.352925,internoron,IIrly_diz_flx,-
2.366300,internoron,IIrly_diz_flx,-
2.386375,internoron,IIrly_diz_flx,-
2.405950,internoron,IIrly_diz_flx,-
2.426375,internoron,IIrly_diz_flx,-
2.448450,internoron,IIrly_diz_flx,-
2.471475,internoron,IIrly_diz_flx,-
2.490225,internoron,IIrly_diz_flx,-
2.505300,internoron,IIrly_diz_flx,-
2.519825,internoron,IIrly_diz_flx,-
2.533925,internoron,IIrly_diz_flx,-
2.547575,internoron,IIrly_diz_flx,-
2.561225,internoron,IIrly_diz_flx,-
2.574500,internoron,IIrly_diz_flx,-
2.587050,internoron,IIrly_diz_flx,-
2.600800,internoron,IIrly_diz_flx,-
2.614825,internoron,IIrly_diz_flx,-
2.628700,internoron,IIrly_diz_flx,-
2.642575,internoron,IIrly_diz_flx,-
2.656000,internoron,IIrly_diz_flx,-
2.669275,internoron,IIrly_diz_flx,-
2.682075,internoron,IIrly_diz_flx,-
2.694825,internoron,IIrly_diz_flx,-
2.707825,internoron,IIrly_diz_flx,-
2.720650,internoron,IIrly_diz_flx,-
2.733400,internoron,IIrly_diz_flx,-
2.746050,internoron,IIrly_diz_flx,-
2.764525,internoron,IIrly_diz_flx,-
2.784775,internoron,IIrly_diz_flx,-
2.804575,internoron,IIrly_diz_flx,-
2.826525,internoron,IIrly_diz_flx,-
2.850300,internoron,IIrly_diz_flx,-
2.871725,internoron,IIrly_diz_flx,-
2.887400,internoron,IIrly_diz_flx,-
2.902150,internoron,IIrly_diz_flx,-
2.916450,internoron,IIrly_diz_flx,-
2.930225,internoron,IIrly_diz_flx,-
2.943650,internoron,IIrly_diz_flx,-
2.957050,internoron,IIrly_diz_flx,-
2.969725,internoron,IIrly_diz_flx,-
2.982250,internoron,IIrly_diz_flx,-
2.996050,internoron,IIrly_diz_flx,-
0.005075,internoron,IaIN_diz_flx,-
0.023025,internoron,IaIN_diz_flx,-
0.032050,internoron,IaIN_diz_flx,-
0.041075,internoron,IaIN_diz_flx,-
0.050100,internoron,IaIN_diz_flx,-
0.059150,internoron,IaIN_diz_flx,-
0.068175,internoron,IaIN_diz_flx,-
0.077200,internoron,IaIN_diz_flx,-
0.086250,internoron,IaIN_diz_flx,-
0.095325,internoron,IaIN_diz_flx,-
0.104600,internoron,IaIN_diz_flx,-
0.113925,internoron,IaIN_diz_flx,-
0.122700,internoron,IaIN_diz_flx,-
0.125575,internoron,IaIN_diz_flx,-
0.126875,internoron,IaIN_diz_flx,-
0.133525,internoron,IaIN_diz_flx,-
0.136250,internoron,IaIN_diz_flx,-
0.139275,internoron,IaIN_diz_flx,-
0.142725,internoron,IaIN_diz_flx,-
0.147050,internoron,IaIN_diz_flx,-
0.147950,internoron,IaIN_diz_flx,-
0.158300,internoron,IaIN_diz_flx,-
0.161500,internoron,IaIN_diz_flx,-
0.165275,internoron,IaIN_diz_flx,-
0.170325,internoron,IaIN_diz_flx,-
0.181650,internoron,IaIN_diz_flx,-
0.295200,internoron,IaIN_diz_flx,-
0.305925,internoron,IaIN_diz_flx,-
0.312275,internoron,IaIN_diz_flx,-
0.315150,internoron,IaIN_diz_flx,-
0.324275,internoron,IaIN_diz_flx,-
0.333325,internoron,IaIN_diz_flx,-
0.342350,internoron,IaIN_diz_flx,-
0.351400,internoron,IaIN_diz_flx,-
0.360425,internoron,IaIN_diz_flx,-
0.369450,internoron,IaIN_diz_flx,-
0.378475,internoron,IaIN_diz_flx,-
0.387500,internoron,IaIN_diz_flx,-
0.396550,internoron,IaIN_diz_flx,-
0.405575,internoron,IaIN_diz_flx,-
0.414600,internoron,IaIN_diz_flx,-
0.423625,internoron,IaIN_diz_flx,-
0.432675,internoron,IaIN_diz_flx,-
0.441700,internoron,IaIN_diz_flx,-
0.450725,internoron,IaIN_diz_flx,-
0.459775,internoron,IaIN_diz_flx,-
0.468800,internoron,IaIN_diz_flx,-
0.477825,internoron,IaIN_diz_flx,-
0.486875,internoron,IaIN_diz_flx,-
0.495925,internoron,IaIN_diz_flx,-
0.505100,internoron,IaIN_diz_flx,-
0.514400,internoron,IaIN_diz_flx,-
0.516000,internoron,IaIN_diz_flx,-
0.522475,internoron,IaIN_diz_flx,-
0.525200,internoron,IaIN_diz_flx,-
0.528150,internoron,IaIN_diz_flx,-
0.531525,internoron,IaIN_diz_flx,-
0.535650,internoron,IaIN_diz_flx,-
0.541700,internoron,IaIN_diz_flx,-
0.686300,internoron,IaIN_diz_flx,-
0.696300,internoron,IaIN_diz_flx,-
0.705300,internoron,IaIN_diz_flx,-
0.714325,internoron,IaIN_diz_flx,-
0.723375,internoron,IaIN_diz_flx,-
0.732400,internoron,IaIN_diz_flx,-
0.741450,internoron,IaIN_diz_flx,-
0.750475,internoron,IaIN_diz_flx,-
0.759500,internoron,IaIN_diz_flx,-
0.768525,internoron,IaIN_diz_flx,-
0.777550,internoron,IaIN_diz_flx,-
0.786600,internoron,IaIN_diz_flx,-
0.795625,internoron,IaIN_diz_flx,-
0.804650,internoron,IaIN_diz_flx,-
0.813675,internoron,IaIN_diz_flx,-
0.822725,internoron,IaIN_diz_flx,-
0.831750,internoron,IaIN_diz_flx,-
0.840775,internoron,IaIN_diz_flx,-
0.849825,internoron,IaIN_diz_flx,-
0.858850,internoron,IaIN_diz_flx,-
0.867900,internoron,IaIN_diz_flx,-
0.876925,internoron,IaIN_diz_flx,-
0.885975,internoron,IaIN_diz_flx,-
0.895300,internoron,IaIN_diz_flx,-
0.904650,internoron,IaIN_diz_flx,-
0.907550,internoron,IaIN_diz_flx,-
0.910875,internoron,IaIN_diz_flx,-
0.912025,internoron,IaIN_diz_flx,-
0.918775,internoron,IaIN_diz_flx,-
0.921575,internoron,IaIN_diz_flx,-
0.924625,internoron,IaIN_diz_flx,-
0.928175,internoron,IaIN_diz_flx,-
0.932700,internoron,IaIN_diz_flx,-
0.940150,internoron,IaIN_diz_flx,-
1.072800,internoron,IaIN_diz_flx,-
1.082825,internoron,IaIN_diz_flx,-
1.091825,internoron,IaIN_diz_flx,-
1.100850,internoron,IaIN_diz_flx,-
1.109900,internoron,IaIN_diz_flx,-
1.118925,internoron,IaIN_diz_flx,-
1.127950,internoron,IaIN_diz_flx,-
1.136975,internoron,IaIN_diz_flx,-
1.146025,internoron,IaIN_diz_flx,-
1.155050,internoron,IaIN_diz_flx,-
1.164075,internoron,IaIN_diz_flx,-
1.173100,internoron,IaIN_diz_flx,-
1.182125,internoron,IaIN_diz_flx,-
1.191175,internoron,IaIN_diz_flx,-
1.200200,internoron,IaIN_diz_flx,-
1.209225,internoron,IaIN_diz_flx,-
1.218250,internoron,IaIN_diz_flx,-
1.227300,internoron,IaIN_diz_flx,-
1.236325,internoron,IaIN_diz_flx,-
1.245375,internoron,IaIN_diz_flx,-
1.254400,internoron,IaIN_diz_flx,-
1.263450,internoron,IaIN_diz_flx,-
1.272500,internoron,IaIN_diz_flx,-
1.281825,internoron,IaIN_diz_flx,-
1.291175,internoron,IaIN_diz_flx,-
1.294075,internoron,IaIN_diz_flx,-
1.297400,internoron,IaIN_diz_flx,-
1.298500,internoron,IaIN_diz_flx,-
1.305325,internoron,IaIN_diz_flx,-
1.308150,internoron,IaIN_diz_flx,-
1.311225,internoron,IaIN_diz_flx,-
1.314800,internoron,IaIN_diz_flx,-
1.319375,internoron,IaIN_diz_flx,-
1.327125,internoron,IaIN_diz_flx,-
1.459325,internoron,IaIN_diz_flx,-
1.469350,internoron,IaIN_diz_flx,-
1.478350,internoron,IaIN_diz_flx,-
1.487375,internoron,IaIN_diz_flx,-
1.496425,internoron,IaIN_diz_flx,-
1.505450,internoron,IaIN_diz_flx,-
1.514475,internoron,IaIN_diz_flx,-
1.523500,internoron,IaIN_diz_flx,-
1.532550,internoron,IaIN_diz_flx,-
1.541575,internoron,IaIN_diz_flx,-
1.550600,internoron,IaIN_diz_flx,-
1.559625,internoron,IaIN_diz_flx,-
1.568675,internoron,IaIN_diz_flx,-
1.577700,internoron,IaIN_diz_flx,-
1.586725,internoron,IaIN_diz_flx,-
1.595750,internoron,IaIN_diz_flx,-
1.604800,internoron,IaIN_diz_flx,-
1.613825,internoron,IaIN_diz_flx,-
1.622850,internoron,IaIN_diz_flx,-
1.631900,internoron,IaIN_diz_flx,-
1.640925,internoron,IaIN_diz_flx,-
1.649975,internoron,IaIN_diz_flx,-
1.659025,internoron,IaIN_diz_flx,-
1.668350,internoron,IaIN_diz_flx,-
1.677700,internoron,IaIN_diz_flx,-
1.680600,internoron,IaIN_diz_flx,-
1.683925,internoron,IaIN_diz_flx,-
1.685050,internoron,IaIN_diz_flx,-
1.691850,internoron,IaIN_diz_flx,-
1.694625,internoron,IaIN_diz_flx,-
1.697700,internoron,IaIN_diz_flx,-
1.701275,internoron,IaIN_diz_flx,-
1.705800,internoron,IaIN_diz_flx,-
1.713350,internoron,IaIN_diz_flx,-
1.845850,internoron,IaIN_diz_flx,-
1.855875,internoron,IaIN_diz_flx,-
1.864875,internoron,IaIN_diz_flx,-
1.873900,internoron,IaIN_diz_flx,-
1.882950,internoron,IaIN_diz_flx,-
1.891975,internoron,IaIN_diz_flx,-
1.901000,internoron,IaIN_diz_flx,-
1.910050,internoron,IaIN_diz_flx,-
1.919075,internoron,IaIN_diz_flx,-
1.928100,internoron,IaIN_diz_flx,-
1.937125,internoron,IaIN_diz_flx,-
1.946150,internoron,IaIN_diz_flx,-
1.955200,internoron,IaIN_diz_flx,-
1.964225,internoron,IaIN_diz_flx,-
1.973250,internoron,IaIN_diz_flx,-
1.982275,internoron,IaIN_diz_flx,-
1.991325,internoron,IaIN_diz_flx,-
2.000350,internoron,IaIN_diz_flx,-
2.009375,internoron,IaIN_diz_flx,-
2.018425,internoron,IaIN_diz_flx,-
2.027450,internoron,IaIN_diz_flx,-
2.036500,internoron,IaIN_diz_flx,-
2.045550,internoron,IaIN_diz_flx,-
2.054875,internoron,IaIN_diz_flx,-
2.064225,internoron,IaIN_diz_flx,-
2.067125,internoron,IaIN_diz_flx,-
2.070450,internoron,IaIN_diz_flx,-
2.071550,internoron,IaIN_diz_flx,-
2.078375,internoron,IaIN_diz_flx,-
2.081200,internoron,IaIN_diz_flx,-
2.084275,internoron,IaIN_diz_flx,-
2.087850,internoron,IaIN_diz_flx,-
2.092425,internoron,IaIN_diz_flx,-
2.100175,internoron,IaIN_diz_flx,-
2.232400,internoron,IaIN_diz_flx,-
2.242400,internoron,IaIN_diz_flx,-
2.251400,internoron,IaIN_diz_flx,-
2.260425,internoron,IaIN_diz_flx,-
2.269475,internoron,IaIN_diz_flx,-
2.278500,internoron,IaIN_diz_flx,-
2.287525,internoron,IaIN_diz_flx,-
2.296575,internoron,IaIN_diz_flx,-
2.305600,internoron,IaIN_diz_flx,-
2.314625,internoron,IaIN_diz_flx,-
2.323650,internoron,IaIN_diz_flx,-
2.332700,internoron,IaIN_diz_flx,-
2.341725,internoron,IaIN_diz_flx,-
2.350750,internoron,IaIN_diz_flx,-
2.359775,internoron,IaIN_diz_flx,-
2.368800,internoron,IaIN_diz_flx,-
2.377850,internoron,IaIN_diz_flx,-
2.386875,internoron,IaIN_diz_flx,-
2.395900,internoron,IaIN_diz_flx,-
2.404950,internoron,IaIN_diz_flx,-
2.413975,internoron,IaIN_diz_flx,-
2.423025,internoron,IaIN_diz_flx,-
2.432075,internoron,IaIN_diz_flx,-
2.441400,internoron,IaIN_diz_flx,-
2.450750,internoron,IaIN_diz_flx,-
2.453650,internoron,IaIN_diz_flx,-
2.456975,internoron,IaIN_diz_flx,-
2.458100,internoron,IaIN_diz_flx,-
2.464900,internoron,IaIN_diz_flx,-
2.467675,internoron,IaIN_diz_flx,-
2.470750,internoron,IaIN_diz_flx,-
2.474325,internoron,IaIN_diz_flx,-
2.478850,internoron,IaIN_diz_flx,-
2.486400,internoron,IaIN_diz_flx,-
2.618925,internoron,IaIN_diz_flx,-
2.628925,internoron,IaIN_diz_flx,-
2.637925,internoron,IaIN_diz_flx,-
2.646950,internoron,IaIN_diz_flx,-
2.656000,internoron,IaIN_diz_flx,-
2.665025,internoron,IaIN_diz_flx,-
2.674050,internoron,IaIN_diz_flx,-
2.683100,internoron,IaIN_diz_flx,-
2.692125,internoron,IaIN_diz_flx,-
2.701150,internoron,IaIN_diz_flx,-
2.710175,internoron,IaIN_diz_flx,-
2.719225,internoron,IaIN_diz_flx,-
2.728250,internoron,IaIN_diz_flx,-
2.737275,internoron,IaIN_diz_flx,-
2.746300,internoron,IaIN_diz_flx,-
2.755350,internoron,IaIN_diz_flx,-
2.764375,internoron,IaIN_diz_flx,-
2.773400,internoron,IaIN_diz_flx,-
2.782425,internoron,IaIN_diz_flx,-
2.791475,internoron,IaIN_diz_flx,-
2.800500,internoron,IaIN_diz_flx,-
2.809550,internoron,IaIN_diz_flx,-
2.818600,internoron,IaIN_diz_flx,-
2.827925,internoron,IaIN_diz_flx,-
2.837275,internoron,IaIN_diz_flx,-
2.840175,internoron,IaIN_diz_flx,-
2.843500,internoron,IaIN_diz_flx,-
2.844625,internoron,IaIN_diz_flx,-
2.851425,internoron,IaIN_diz_flx,-
2.854225,internoron,IaIN_diz_flx,-
2.857300,internoron,IaIN_diz_flx,-
2.860875,internoron,IaIN_diz_flx,-
2.865425,internoron,IaIN_diz_flx,-
2.873075,internoron,IaIN_diz_flx,-
0.018600,internoron,RC_diz_flx,-
0.027750,internoron,RC_diz_flx,-
0.030725,internoron,RC_diz_flx,-
0.034050,internoron,RC_diz_flx,-
0.038050,internoron,RC_diz_flx,-
0.043675,internoron,RC_diz_flx,-
0.061525,internoron,RC_diz_flx,-
0.077475,internoron,RC_diz_flx,-
0.080950,internoron,RC_diz_flx,-
0.085225,internoron,RC_diz_flx,-
0.091800,internoron,RC_diz_flx,-
0.108225,internoron,RC_diz_flx,-
0.112225,internoron,RC_diz_flx,-
0.115450,internoron,RC_diz_flx,-
0.118700,internoron,RC_diz_flx,-
0.122600,internoron,RC_diz_flx,-
0.127900,internoron,RC_diz_flx,-
0.299150,internoron,RC_diz_flx,-
0.320725,internoron,RC_diz_flx,-
0.323850,internoron,RC_diz_flx,-
0.327475,internoron,RC_diz_flx,-
0.332100,internoron,RC_diz_flx,-
0.340275,internoron,RC_diz_flx,-
0.363400,internoron,RC_diz_flx,-
0.379275,internoron,RC_diz_flx,-
0.382100,internoron,RC_diz_flx,-
0.385200,internoron,RC_diz_flx,-
0.388850,internoron,RC_diz_flx,-
0.393575,internoron,RC_diz_flx,-
0.402150,internoron,RC_diz_flx,-
0.409125,internoron,RC_diz_flx,-
0.433225,internoron,RC_diz_flx,-
0.436625,internoron,RC_diz_flx,-
0.440725,internoron,RC_diz_flx,-
0.446625,internoron,RC_diz_flx,-
