# t_s,f_TA_Hz,u_TA,akt_TA,Fkas_TA_N,f_Sol_Hz,u_Sol,akt_Sol,Fkas_Sol_N,f_IP_Hz,u_IP,akt_IP,Fkas_IP_N,f_VL_Hz,u_VL,akt_VL,Fkas_VL_N,hip_flx_derece,knee_flx_derece,ankle_flx_derece
0.020700,32.687520,0.173212,0.129783,0.570091,18.112159,0.000000,0.039542,0.046126,32.785878,0.280868,0.190704,1.256445,32.687520,0.280026,0.191856,1.366209,36.130451,-124.935186,11.345178
0.020850,32.589458,0.378878,0.132931,0.577792,18.057822,0.000000,0.039476,0.045769,32.687520,0.280026,0.191833,1.269167,32.589458,0.612519,0.196568,1.379969,36.122744,-124.933277,11.331225
0.021000,32.491689,0.377741,0.136396,0.586115,18.003649,0.000000,0.039409,0.045368,32.589458,0.612519,0.196545,1.281996,32.491689,0.610681,0.201723,1.394434,36.115235,-124.931284,11.315701
0.021150,32.394214,0.376608,0.139771,0.594812,17.949638,0.000000,0.039343,0.044956,32.491689,0.610681,0.201701,1.295207,32.394214,0.608849,0.206744,1.409617,36.107880,-124.929273,11.299590
0.021300,32.297032,0.375478,0.143061,0.603615,17.895789,0.000000,0.039278,0.044565,32.394214,0.608849,0.206723,1.308811,32.297032,0.607023,0.211636,1.425529,36.100631,-124.927310,11.283922
0.021450,32.200140,0.374352,0.146267,0.612251,17.842102,0.000000,0.039212,0.044225,32.297032,0.607023,0.211616,1.322824,32.200140,0.605202,0.216404,1.442182,36.093437,-124.925455,11.269725
0.021600,32.103540,0.373229,0.149392,0.620450,17.788575,0.000000,0.039146,0.043966,32.200140,0.605202,0.216384,1.337261,32.103540,0.603386,0.221053,1.459586,36.086249,-124.923764,11.257974
0.021750,32.007229,0.372109,0.152439,0.627966,17.735210,0.714286,0.049365,0.043881,32.103540,0.603386,0.221033,1.352135,32.007229,0.601576,0.225586,1.477745,36.079018,-124.922280,11.249544
0.021900,31.911208,0.370993,0.155411,0.634584,17.682004,0.712143,0.060650,0.044101,32.007229,0.601576,0.225566,1.367461,31.911208,0.599771,0.230008,1.496658,36.071700,-124.921033,11.245162
0.022050,31.815474,0.369880,0.158310,0.640152,17.628958,0.710006,0.071404,0.044619,31.911208,0.599771,0.229989,1.383249,31.815474,0.597972,0.234323,1.516313,36.064259,-124.920040,11.245342
0.022200,31.720028,0.368770,0.161139,0.644587,17.576071,0.707876,0.081678,0.045426,31.815474,0.597972,0.234305,1.399508,31.720028,0.596178,0.238536,1.536691,36.056665,-124.919299,11.250336
0.022350,31.624868,0.367664,0.163900,0.647887,17.523343,0.705753,0.091513,0.046514,31.720028,0.596178,0.238518,1.416240,31.624868,0.594390,0.242649,1.557759,36.048900,-124.918789,11.260123
0.022500,31.529993,0.366561,0.166594,0.650130,17.470773,0.703636,0.100944,0.047866,31.624868,0.594390,0.242632,1.433444,31.529993,0.592606,0.246666,1.579477,36.040952,-124.918474,11.274408
0.022650,31.435403,0.365461,0.169224,0.651469,17.418361,0.701525,0.110005,0.049463,31.529993,0.592606,0.246648,1.451112,31.435403,0.590829,0.250589,1.601790,36.032822,-124.918301,11.292643
0.022800,31.341097,0.364365,0.171791,0.652120,17.366106,0.699420,0.118722,0.051279,31.435403,0.590829,0.250572,1.469234,31.341097,0.589056,0.254422,1.624638,36.024517,-124.918206,11.314052
0.022950,31.247074,0.363271,0.174298,0.652350,17.314007,0.697322,0.127120,0.053283,31.341097,0.589056,0.254406,1.487795,31.247074,0.587289,0.258168,1.647951,36.016052,-124.918114,11.337666
0.023100,31.153332,0.362182,0.176746,0.652466,17.262065,0.695230,0.135220,0.055435,31.247074,0.587289,0.258152,1.506776,31.153332,0.585527,0.261829,1.671656,36.007448,-124.917944,11.362377
0.023250,31.059872,0.361095,0.179136,0.652789,17.210279,0.693144,0.143042,0.057694,31.153332,0.585527,0.261813,1.526155,31.059872,0.583770,0.265407,1.695674,35.998731,-124.917611,11.386988
0.023400,30.966693,0.360012,0.181471,0.653648,17.158648,0.691065,0.150603,0.060009,31.059872,0.583770,0.265392,1.545909,30.966693,0.582019,0.268906,1.719930,35.989926,-124.917034,11.410273
0.023550,30.873793,0.358932,0.183752,0.655356,17.107172,0.688991,0.157918,0.062332,30.966693,0.582019,0.268891,1.566016,30.873793,0.580273,0.272327,1.744347,35.981064,-124.916134,11.431040
0.023700,30.781171,0.357855,0.185979,0.658203,17.055851,0.686925,0.165003,0.064610,30.873793,0.580273,0.272312,1.586451,30.781171,0.578532,0.275673,1.768857,35.972169,-124.914846,11.448190
0.023850,30.688828,0.356781,0.188156,0.662436,17.004683,0.684864,0.171868,0.066797,30.781171,0.578532,0.275658,1.607194,30.688828,0.576797,0.278946,1.793398,35.963264,-124.913111,11.460776
0.024000,50.596761,0.355711,0.190282,0.668257,16.953669,0.682809,0.178527,0.068850,50.688828,0.576797,0.278931,1.628226,50.596761,0.575066,0.282148,1.817919,35.954368,-124.910890,11.468052
0.024150,50.444971,0.354644,0.192360,0.675808,16.902808,0.680761,0.184990,0.070737,50.536761,0.575066,0.282133,1.649532,50.444971,0.573341,0.285280,1.842384,35.945493,-124.908160,11.469517
0.024300,50.293636,0.353580,0.194389,0.685166,16.852100,0.678718,0.191266,0.072437,50.385151,0.573341,0.285266,1.671103,50.293636,0.571621,0.288345,1.866768,35.936641,-124.904917,11.464944
0.024450,50.142755,0.352519,0.196373,0.696340,16.801543,0.676682,0.197365,0.073944,50.233996,0.571621,0.288331,1.692933,50.142755,0.569906,0.291344,1.891065,35.927811,-124.901174,11.454391
0.024600,49.992327,0.351462,0.198311,0.709263,16.751139,0.674652,0.203294,0.075265,50.083294,0.569906,0.291330,1.715022,49.992327,0.568196,0.294279,1.915280,35.918993,-124.896966,11.438207
0.024750,49.842350,0.350407,0.200206,0.723795,16.700885,0.672628,0.209062,0.076421,49.933044,0.568196,0.294265,1.737374,49.842350,0.566492,0.297151,1.939434,35.910168,-124.892341,11.417012
0.024900,49.692823,0.349356,0.202057,0.739720,16.650783,0.670610,0.214675,0.077448,49.783245,0.566492,0.297138,1.759997,49.692823,0.564792,0.299963,1.963563,35.901315,-124.887364,11.391667
0.025050,49.543744,0.348308,0.203865,0.756755,16.600830,0.668599,0.220141,0.078391,49.633895,0.564792,0.299950,1.782903,49.543744,0.563098,0.302716,1.987708,35.892408,-124.882111,11.363233
0.025200,49.395113,0.347263,0.205633,0.774557,16.551028,0.666593,0.225465,0.079302,49.484993,0.563098,0.302703,1.806106,49.395113,0.561409,0.305410,2.011923,35.883418,-124.876662,11.332910
0.025350,49.246928,0.346221,0.207361,0.792736,16.501375,0.664593,0.230653,0.080238,49.336538,0.561409,0.305397,1.829620,49.246928,0.559724,0.308048,2.036262,35.874318,-124.871106,11.301975
0.025500,49.099187,0.345183,0.209049,0.810877,16.451871,0.662599,0.235710,0.081260,49.188528,0.559724,0.308035,1.853457,49.099187,0.558045,0.310631,2.060783,35.865081,-124.865524,11.271716
0.025650,48.951889,0.344147,0.210699,0.828558,16.402515,0.660611,0.240641,0.082421,49.040963,0.558045,0.310618,1.877628,48.951889,0.556371,0.313160,2.085537,35.855688,-124.859997,11.243354
0.025800,48.805034,0.343115,0.212312,0.845384,16.353307,0.658630,0.245452,0.083775,48.893840,0.556371,0.313147,1.902139,48.805034,0.554702,0.315636,2.110571,35.846124,-124.854592,11.217978
0.025950,48.658619,0.342085,0.213887,0.861004,16.304248,0.656654,0.250146,0.085365,48.747158,0.554702,0.315624,1.926990,48.658619,0.553038,0.318060,2.135920,35.836383,-124.849366,11.196489
0.026100,48.512643,0.341059,0.215427,0.875143,16.255335,0.654684,0.254727,0.087226,48.600917,0.553038,0.318048,1.952174,48.512643,0.551379,0.320435,2.161611,35.826468,-124.844361,11.179548
0.026250,48.367105,0.340036,0.216932,0.887622,16.206569,0.652720,0.259200,0.089382,48.455114,0.551379,0.320423,1.977680,48.367105,0.549725,0.322760,2.187657,35.816392,-124.839605,11.167540
0.026400,48.222004,0.339016,0.218402,0.898373,16.157949,0.650762,0.263569,0.091844,48.309749,0.549725,0.322748,2.003484,48.222004,0.548076,0.325036,2.214057,35.806179,-124.835109,11.160549
0.026550,48.077338,0.337999,0.219839,0.907447,16.109475,0.648809,0.267836,0.094609,48.164820,0.548076,0.325025,2.029559,48.077338,0.546431,0.327266,2.240795,35.795859,-124.830866,11.158352
0.026700,47.933106,0.336985,0.221242,0.915012,16.061147,0.646863,0.272005,0.097658,48.020325,0.546431,0.327254,2.055868,47.933106,0.544792,0.329449,2.267839,35.785474,-124.826852,11.160432
0.026850,47.789306,0.335974,0.222614,0.921345,16.012963,0.644922,0.276079,0.100958,47.876264,0.544792,0.329438,2.082370,47.789306,0.543158,0.331587,2.295144,35.775070,-124.823031,11.166006
0.027000,47.645938,0.334966,0.223953,0.926806,15.964924,0.642987,0.280062,0.104462,47.732635,0.543158,0.331576,2.109017,47.645938,0.541528,0.333681,2.322655,35.764699,-124.819353,11.174078
0.027150,47.503001,0.333961,0.225262,0.931819,15.917030,0.641059,0.283955,0.108106,47.589438,0.541528,0.333670,2.135760,47.503001,0.539904,0.335732,2.350308,35.754413,-124.815760,11.183494
0.027300,47.360492,0.332959,0.226540,0.936841,15.869279,0.639135,0.287762,0.111820,47.446669,0.539904,0.335721,2.162552,47.360492,0.538284,0.337739,2.378034,35.744264,-124.812193,11.193023
0.027450,47.218410,0.331960,0.227788,0.942328,15.821671,0.637218,0.291485,0.115525,47.304329,0.538284,0.337729,2.189344,47.218410,0.536669,0.339706,2.405768,35.734298,-124.808593,11.201426
0.027600,47.076755,0.330964,0.229008,0.948711,15.774206,0.635306,0.295127,0.119141,47.162416,0.536669,0.339695,2.216094,47.076755,0.535059,0.341631,2.433447,35.724557,-124.804908,11.207546
0.027750,46.935525,0.329971,0.230198,0.956368,15.726883,0.633400,0.298690,0.122593,47.020929,0.535059,0.341621,2.242765,46.935525,0.533454,0.343516,2.461021,35.715072,-124.801097,11.210376
0.027900,46.794718,0.328982,0.231361,0.965599,15.679703,0.631500,0.302176,0.125817,46.879866,0.533454,0.343506,2.269330,46.794718,0.531853,0.345362,2.488451,35.705866,-124.797133,11.209134
0.028050,46.654334,0.327995,0.232496,0.976610,15.632663,0.629606,0.305587,0.128766,46.739227,0.531853,0.345352,2.295771,46.654334,0.530258,0.347170,2.515717,35.696946,-124.793004,11.203311
0.028200,46.514371,0.327011,0.233603,0.989497,15.585765,0.627717,0.308925,0.131415,46.599009,0.530258,0.347160,2.322080,46.514371,0.528667,0.348939,2.542816,35.688310,-124.788719,11.192710
0.028350,46.374828,0.326030,0.234685,1.004238,15.539008,0.625834,0.312192,0.133764,46.459212,0.528667,0.348930,2.348263,46.374828,0.527081,0.350672,2.569763,35.679942,-124.784302,11.177460
0.028500,46.235703,0.325051,0.235740,1.020693,15.492391,0.623956,0.315391,0.135836,46.319834,0.527081,0.350662,2.374334,46.235703,0.525500,0.352368,2.596595,35.671814,-124.779799,11.158009
0.028650,46.096996,0.324076,0.236770,1.038603,15.445914,0.622084,0.318522,0.137682,46.180875,0.525500,0.352359,2.400319,46.096996,0.523923,0.354029,2.623363,35.663887,-124.775265,11.135093
0.028800,45.958705,0.323104,0.237775,1.057605,15.399576,0.620218,0.321588,0.139368,46.042332,0.523923,0.354019,2.426248,45.958705,0.522352,0.355654,2.650129,35.656118,-124.770771,11.109682
0.028950,45.820829,0.322135,0.238755,1.077249,15.353377,0.618357,0.324590,0.140978,45.904205,0.522352,0.355644,2.452161,45.820829,0.520785,0.357245,2.676966,35.648456,-124.766390,11.082917
0.029100,45.683367,0.321168,0.239710,1.097029,15.307317,0.616502,0.327529,0.142601,45.766493,0.520785,0.357235,2.478097,45.683367,0.519222,0.358802,2.703947,35.640851,-124.762200,11.056021
0.029250,45.546316,0.320205,0.240643,1.116415,15.261395,0.614653,0.330408,0.144329,45.629193,0.519222,0.358792,2.504095,45.546316,0.517665,0.360325,2.731141,35.633252,-124.758270,11.030213
0.029400,45.409677,0.319244,0.241551,1.134896,15.215611,0.612809,0.333227,0.146247,45.492305,0.517665,0.360316,2.530192,45.409677,0.516112,0.361816,2.758607,35.625617,-124.754662,11.006616
0.029550,45.273448,0.318287,0.242437,1.152022,15.169964,0.610970,0.335989,0.148428,45.355829,0.516112,0.361807,2.556417,45.273448,0.514563,0.363275,2.786388,35.617908,-124.751419,10.986174
0.029700,45.137628,0.317332,0.243301,1.167444,15.124454,0.609138,0.338693,0.150927,45.219761,0.514563,0.363266,2.582790,45.137628,0.513020,0.364702,2.814503,35.610101,-124.748566,10.969580
0.029850,45.002215,0.316380,0.244142,1.180949,15.079081,0.607310,0.341343,0.153780,45.084102,0.513020,0.364693,2.609321,45.002215,0.511480,0.366098,2.842950,35.602180,-124.746105,10.957221
0.030000,44.867209,0.521616,0.246973,1.192557,15.033844,0.605488,0.343938,0.156998,44.948849,0.844814,0.368781,2.636155,44.867209,0.843279,0.370150,2.871961,35.594143,-124.744013,10.949151
0.030150,44.732607,0.520051,0.250087,1.202509,14.988742,0.603672,0.346480,0.160564,44.814003,0.842279,0.373245,2.663544,44.732607,0.840750,0.374578,2.901958,35.586001,-124.742245,10.945095
0.030300,44.598409,0.518491,0.253132,1.211054,14.943776,0.601861,0.348970,0.164440,44.679561,0.839753,0.377616,2.691462,44.598409,0.838227,0.378915,2.932840,35.577768,-124.740735,10.944482
0.030450,44.464614,0.516936,0.256109,1.218562,14.898945,0.600055,0.351410,0.168564,44.545522,0.837233,0.381897,2.719876,44.464614,0.835713,0.383162,2.964488,35.569467,-124.739404,10.946492
0.030600,44.331220,0.515385,0.259020,1.225500,14.854248,0.598255,0.353801,0.172853,44.411886,0.834722,0.386090,2.748748,44.331220,0.833205,0.387322,2.996766,35.561125,-124.738158,10.950120
0.030750,44.198226,0.513839,0.261868,1.232388,14.809685,0.596460,0.356142,0.177211,44.278650,0.832217,0.390197,2.778041,44.198226,0.830706,0.391397,3.029534,35.552768,-124.736899,10.954251
0.030900,44.065632,0.512297,0.264654,1.239759,14.765256,0.594671,0.358437,0.181531,44.145814,0.829721,0.394221,2.807715,44.065632,0.828214,0.395389,3.062650,35.544424,-124.735531,10.957750
0.031050,43.933435,0.510760,0.267379,1.248116,14.720960,0.592887,0.360684,0.185709,44.013377,0.827232,0.398164,2.837737,43.933435,0.825729,0.399302,3.095980,35.536113,-124.733963,10.959552
0.031200,43.801635,0.509228,0.270045,1.257888,14.676797,0.591108,0.362887,0.189652,43.881336,0.824750,0.402027,2.868079,43.801635,0.823252,0.403136,3.129405,35.527852,-124.732120,10.958748
0.031350,43.670230,0.507700,0.272654,1.269405,14.632767,0.589335,0.365044,0.193283,43.749692,0.822276,0.405814,2.898721,43.670230,0.820782,0.406893,3.162825,35.519649,-124.729940,10.954662
0.031500,43.539219,0.506177,0.275206,1.282864,14.588869,0.587567,0.367158,0.196555,43.618443,0.819809,0.409526,2.929654,43.539219,0.818320,0.410577,3.196167,35.511500,-124.727384,10.946905
0.031650,43.408601,0.504659,0.277704,1.298314,14.545102,0.585804,0.369229,0.199454,43.487588,0.817349,0.413164,2.960879,43.408601,0.815865,0.414187,3.229386,35.503393,-124.724437,10.935406
0.031800,43.278375,0.503145,0.280148,1.315649,14.501467,0.584047,0.371257,0.202000,43.357125,0.814897,0.416731,2.992409,43.278375,0.813417,0.417727,3.262466,35.495308,-124.721105,10.920423
0.031950,43.148540,0.501635,0.282540,1.334612,14.457962,0.582295,0.373244,0.204246,43.227054,0.812453,0.420228,3.024266,43.148540,0.810977,0.421198,3.295419,35.487215,-124.717413,10.902515
0.032100,43.019095,0.500130,0.284881,1.354810,14.414589,0.580548,0.375191,0.206275,43.097373,0.810015,0.423657,3.056479,43.019095,0.808544,0.424601,3.328282,35.479077,-124.713408,10.882497
0.032250,42.890037,0.498630,0.287172,1.375742,14.371345,0.578806,0.377098,0.208191,42.968081,0.807585,0.427019,3.089081,42.890037,0.806118,0.427938,3.361108,35.470856,-124.709146,10.861367
0.032400,42.761367,0.497134,0.289414,1.396838,14.328231,0.577070,0.378966,0.210109,42.839176,0.805162,0.430317,3.122108,42.761367,0.803700,0.431211,3.393962,35.462514,-124.704692,10.840219
0.032550,42.633083,0.495643,0.291609,1.417508,14.285246,0.575338,0.380796,0.212143,42.710659,0.802747,0.433550,3.155592,42.633083,0.801289,0.434421,3.426912,35.454015,-124.700113,10.820142
0.032700,42.505184,0.494156,0.293757,1.437196,14.242390,0.573612,0.382588,0.214400,42.582527,0.800339,0.436722,3.189558,42.505184,0.798885,0.437569,3.460019,35.445331,-124.695468,10.802124
0.032850,42.377668,0.492673,0.295860,1.455437,14.199663,0.571892,0.384343,0.216964,42.454779,0.797938,0.439833,3.224021,42.377668,0.796488,0.440657,3.493330,35.436444,-124.690806,10.786960
0.033000,42.250535,0.491195,0.297918,1.471903,14.157064,0.570176,0.386062,0.219895,42.327415,0.795544,0.442884,3.258984,42.250535,0.794099,0.443685,3.526871,35.427345,-124.686161,10.775180
0.033150,62.123784,0.489722,0.299932,1.486445,14.114593,0.568465,0.387745,0.223219,42.200433,0.793157,0.445877,3.294435,62.123784,0.791717,0.446656,3.560646,35.418040,-124.681547,10.766997
0.033300,61.937412,0.488252,0.301904,1.499106,14.072249,0.566760,0.389393,0.226928,42.073831,0.790778,0.448814,3.330345,61.937412,0.789342,0.449571,3.594628,35.408546,-124.676960,10.762290
0.033450,61.751600,0.486788,0.303833,1.510122,14.030032,0.565060,0.391007,0.230976,61.947610,0.788405,0.451694,3.366673,61.751600,0.786974,0.452430,3.628766,35.398892,-124.672375,10.760611
0.033600,61.566345,0.485327,0.305722,1.519903,13.987942,0.563364,0.392587,0.235283,61.761767,0.786040,0.454519,3.403365,61.566345,0.784613,0.455235,3.662986,35.389117,-124.667752,10.761230
0.033750,61.381646,0.483871,0.307571,1.528983,13.945979,0.561674,0.394134,0.239743,61.576482,0.783682,0.457291,3.440358,61.381646,0.782259,0.457986,3.697199,35.379266,-124.663043,10.763205
0.033900,61.197501,0.482420,0.309380,1.537975,13.904141,0.559989,0.395648,0.244229,61.391752,0.781331,0.460011,3.477582,61.197501,0.779912,0.460686,3.731308,35.369388,-124.658189,10.765471
0.034050,61.013909,0.480973,0.311151,1.547500,13.862428,0.558309,0.397129,0.248609,61.207577,0.778987,0.462679,3.514969,61.013909,0.777572,0.463334,3.765217,35.359528,-124.653138,10.766948
0.034200,60.830867,0.479530,0.312884,1.558136,13.820841,0.556634,0.398580,0.252754,61.023954,0.776650,0.465296,3.552455,60.830867,0.775240,0.465932,3.798844,35.349730,-124.647843,10.766643
0.034350,60.648375,0.478091,0.314580,1.570351,13.779378,0.554965,0.399999,0.256559,60.840883,0.774320,0.467864,3.589983,60.648375,0.772914,0.468481,3.832123,35.340030,-124.642270,10.763755
0.034500,60.466429,0.476657,0.316239,1.584465,13.738040,0.553300,0.401387,0.259948,60.658360,0.771997,0.470384,3.627510,60.466429,0.770595,0.470982,3.865019,35.330453,-124.636404,10.757752
0.034650,60.285030,0.475227,0.317863,1.600608,13.696826,0.551640,0.402746,0.262890,60.476385,0.769681,0.472855,3.665007,60.285030,0.768283,0.473435,3.897527,35.321010,-124.630252,10.748428
0.034800,60.104175,0.473801,0.319451,1.618714,13.655736,0.549985,0.404074,0.265401,60.294956,0.767372,0.475280,3.702462,60.104175,0.765978,0.475842,3.929676,35.311705,-124.623839,10.735923
0.034950,59.923863,0.472380,0.321006,1.638512,13.614768,0.548335,0.405374,0.267543,60.114071,0.765070,0.477659,3.739876,59.923863,0.763680,0.478204,3.961524,35.302526,-124.617213,10.720714
0.035100,59.744091,0.470963,0.322527,1.659553,13.573924,0.546690,0.406645,0.269417,59.933729,0.762775,0.479993,3.777268,59.744091,0.761389,0.480520,3.993157,35.293453,-124.610437,10.703561
0.035250,59.564859,0.469550,0.324014,1.681248,13.533202,0.545050,0.407888,0.271153,59.753927,0.760487,0.482283,3.814661,59.564859,0.759105,0.482793,4.024678,35.284460,-124.603584,10.685431
0.035400,59.386164,0.468141,0.325469,1.702923,13.492603,0.543415,0.409103,0.272896,59.574666,0.758205,0.484529,3.852088,59.386164,0.756828,0.485023,4.056194,35.275518,-124.596731,10.667397
0.035550,59.208006,0.466737,0.326892,1.723890,13.452125,0.541784,0.410290,0.274787,59.395942,0.755930,0.486733,3.889580,59.208006,0.754557,0.487209,4.087811,35.266596,-124.589952,10.650520
0.035700,59.030382,0.465336,0.328284,1.743522,13.411769,0.540159,0.411451,0.276953,59.217754,0.753663,0.488894,3.927163,59.030382,0.752294,0.489355,4.119615,35.257670,-124.583311,10.635739
0.035850,58.853290,0.463940,0.329645,1.761328,13.371533,0.538539,0.412585,0.279490,59.040101,0.751402,0.491014,3.964856,58.853290,0.750037,0.491459,4.151666,35.248722,-124.576853,10.623769
0.036000,58.676731,0.462549,0.330976,1.777013,13.331419,0.536923,0.413693,0.282455,58.862980,0.749147,0.493094,4.002663,58.676731,0.747787,0.493523,4.183991,35.239743,-124.570602,10.615020
